"","nfl_id","player_idx","apm","apm_sd","apm_per_play","full_name","team","position"
"37","00-0036556",1256,0.0142040528237843,0.0207064165339961,0.00129127752943493,"Brevin Jordan","HOU","TE"
"38","00-0038996",2063,0.0141893935002681,0.0204678630046472,0.00128994486366073,"Tucker Kraft","GB","TE"
"39","00-0036987",1446,0.0140998283004278,0.0205100147153401,0.00128180257276616,"Brandon Stephens","BAL","DB"
"40","00-0038393",1818,0.0137759875838387,0.0199211462399005,0.0012523625076217,"Dontayvion Wicks","GB","WR"
"41","00-0036376",1187,0.0136987060341405,0.0214207038646539,0.00124533691219459,"Tyler Biadasz","DAL","OL"
"42","00-0034857",742,0.0136259162298184,0.0202324597496193,0.00123871965725621,"Josh Allen","BUF","QB"
"43","00-0033040",341,0.0136209234333793,0.0206201325577968,0.00123826576667085,"Tyreek Hill","MIA","WR"
"44","00-0034272",563,0.0135976602789393,0.0200146221747921,0.00123615093444903,"Marquez Valdes-Scantling","KC","WR"
"45","00-0035693",964,0.0135779220008441,0.0217339637684807,0.00123435654553128,"Johnathan Abram","NO","DB"
"46","00-0026498",12,0.0134361528316103,0.0214570399090444,0.0012214684392373,"Matthew Stafford","LA","QB"
"47","00-0033280",382,0.0133605534623449,0.0201147694737181,0.00121459576930408,"Christian McCaffrey","SF","RB"
"48","00-0034798",709,0.0132760999096711,0.0202095146797289,0.00120691817360646,"Durham Smythe","MIA","TE"
"49","00-0036912",1386,0.0132428918192389,0.0208596280559418,0.00120389925629445,"DeVonta Smith","PHI","WR"
"50","00-0036199",1071,0.0131468528885538,0.0201261177665028,0.00119516844441398,"Geno Stone","BAL","DB"
"51","00-0033906",498,0.013045527257427,0.0202550721672901,0.00118595702340245,"Alvin Kamara","NO","RB"
"52","00-0031364",160,0.0128902261839581,0.01995563730454,0.00117183874399619,"Jadeveon Clowney","BAL","LB"
"53","00-0035676",952,0.0127030278353145,0.0216889709855239,0.00115482071230132,"A.J. Brown","PHI","WR"
"54","00-0037289",1581,0.0126465180958047,0.0213112813461845,0.00114968346325497,"Malcolm Rodriguez","DET","LB"
"55","00-0032242",254,0.0126311744530776,0.0210713105123826,0.00114828858664342,"Rob Havenstein","LA","OL"
"56","00-0035681",956,0.0126196769134495,0.0206620370535901,0.00114724335576813,"Mike Edwards","KC","DB"
"57","00-0032164",240,0.0126084645949704,0.0213738143911898,0.00114622405408822,"Arik Armstead","SF","DL"
"58","00-0036264",1106,0.0125496082327463,0.0203723187264555,0.00114087347570421,"Jordan Love","GB","QB"
"59","00-0037758",1716,0.012376678486743,0.0213935074916516,0.00112515258970391,"Cordale Flott","NYG","DB"
"60","00-0033293",389,0.0122940125429151,0.0221603938600662,0.00111763750390137,"Aaron Jones","GB","RB"
"61","00-0035679",954,0.0122536627752546,0.0202017342105158,0.00111396934320496,"Connor McGovern","BUF","OL"
"62","00-0032217",250,0.0119808485407722,0.0208067569058169,0.00108916804916111,"Donovan Smith","KC","OL"
"63","00-0034805",714,0.0119361415689529,0.0210197312314723,0.00108510377899572,"John Franklin-Myers","NYJ","DL"
"64","00-0031588",193,0.0118910648447644,0.0202149387585292,0.00108100589497858,"Stefon Diggs","BUF","WR"
"65","00-0034775",695,0.0117172418701102,0.0212067802668593,0.00106520380637365,"Christian Kirk","JAX","WR"
"66","00-0038977",2051,0.0116804519976797,0.0209577834278376,0.00106185927251633,"Tank Dell","HOU","WR"
"67","00-0033860",466,0.0116621400958649,0.0206156758057429,0.00106019455416954,"Davon Godchaux","NE","DL"
"68","00-0036212",1074,0.0115773843223808,0.0206918749755449,0.0010524894838528,"Tua Tagovailoa","MIA","QB"
"69","00-0037751",1710,0.0115599588535416,0.0211849787870469,0.00105090535032196,"Myjai Sanders","HOU","LB"
"70","00-0032381",262,0.011433110565518,0.0211937814095889,0.00103937368777436,"Taylor Decker","DET","OL"
"71","00-0037817",1731,0.011389840546778,0.0204154674924295,0.00103544004970709,"Zach Tom","GB","OL"
"72","00-0035647",936,0.0113746243350079,0.0201593268329756,0.00103405675772799,"Montez Sweat","CHI","DL"
"73","00-0038041",1758,0.0112482031974689,0.0206284448810232,0.00102256392704263,"Jake Ferguson","DAL","TE"
"74","00-0036843",1342,0.0112046224939586,0.0205080990159032,0.00101860204490533,"Isaiahh Loudermilk","PIT","DL"
"75","00-0036963",1424,0.0111400832778981,0.020999157664726,0.00101273484344528,"Amon-Ra St. Brown","DET","WR"
"76","00-0039040",2085,0.011116183529233,0.0210559937313884,0.00101056213902118,"De'Von Achane","MIA","RB"
"77","00-0034807",715,0.0110774661233484,0.020767655106325,0.00100704237484985,"Ogbo Okoronkwo","CLE","DL"
"78","00-0036258",1101,0.0110400500389431,0.0206525975352142,0.00100364091263119,"Jonah Jackson","DET","OL"
"79","00-0033904",496,0.0109890661636106,0.0202858757780748,0.000999006014873692,"Dion Dawkins","BUF","OL"
"80","00-0035406",890,0.0109069438415448,0.0197603255753502,0.000991540349231348,"Lil'Jordan Humphrey","DEN","WR"
"81","00-0037825",1737,0.0108984950538216,0.0203050532973981,0.000990772277620148,"Tyler Linderbaum","BAL","OL"
"82","00-0037838",1748,0.0108503731869417,0.0200535705495039,0.000986397562449241,"Isaiah Likely","BAL","TE"
"83","00-0037250",1546,0.0107578048532273,0.0190427311325999,0.000977982259384304,"Martin Emerson","CLE","DB"
"84","00-0037313",1599,0.010756672725522,0.0206525169329834,0.000977879338683816,"Montaric Brown","JAX","DB"
"85","00-0033877",476,0.010560577472392,0.0208909984314133,0.000960052497490185,"Malik Hooker","DAL","DB"
"86","00-0033570",431,0.0105059609464385,0.0200246630423923,0.00095508735876714,"Anthony Walker","CLE","LB"
"87","00-0033077",355,0.0104821265700441,0.0207283717773863,0.000952920597276741,"Dak Prescott","DAL","QB"
"88","00-0037816",1730,0.0103604715971138,0.0200628431010656,0.000941861054283072,"Romeo Doubs","GB","WR"
"89","00-0036996",1455,0.0103470972780812,0.0209677279210873,0.00094064520709829,"Greg Newsome II","CLE","DB"
"90","00-0033046",343,0.0103000647960844,0.020914708967072,0.000936369526916767,"Jihad Ward","NYG","DL"
"91","00-0034487",640,0.0102709569803618,0.0198647117478463,0.000933723361851073,"Trent Sherfield","BUF","WR"
"92","00-0039146",2130,0.0102452907534852,0.0199731667983647,0.000931390068498651,"Jayden Reed","GB","WR"
"93","00-0036589",1269,0.0100813218918707,0.0212025261441628,0.000916483808351882,"Nick McCloud","NYG","DB"
"94","00-0036550",1250,0.0100566232235861,0.0216116231771755,0.000914238474871466,"Rashod Bateman","BAL","WR"
"95","00-0037192",1516,0.0100354957345028,0.0209432737642886,0.000912317794045711,"George Karlaftis","KC","DL"
"96","00-0030070",89,0.0100136859557907,0.0213939436169104,0.000910335086890064,"John Jenkins","LV","DL"
"97","00-0035261",847,0.00985461278579356,0.0209196523537015,0.000895873889617597,"Tony Pollard","DAL","RB"
"98","00-0033921",505,0.00983683646551769,0.0206436345946416,0.000894257860501608,"Chris Godwin","TB","WR"
"99","00-0034796",707,0.00982050890140705,0.0214662708268378,0.00089277353649155,"Lamar Jackson","BAL","QB"
"100","00-0032395",271,0.00981120466003669,0.0205082077529734,0.000891927696366971,"Graham Glasgow","DET","OL"
"101","00-0036976",1435,0.00977145374002544,0.0205580265306862,0.000888313976365949,"Spencer Brown","BUF","OL"
"102","00-0030506",107,0.00976753931719247,0.0207322275491949,0.00088795811974477,"Travis Kelce","KC","TE"
"103","00-0038548",1874,0.00966850342772499,0.0212332183675524,0.000878954857065908,"O'Cyrus Torrence","BUF","OL"
"104","00-0035646",935,0.00959453409282142,0.0203281237603727,0.000872230372074675,"Sione Takitaki","CLE","LB"
"105","00-0032127",227,0.00954326902621569,0.0206591302682186,0.000867569911474154,"Markus Golden","PIT","LB"
"106","00-0036369",1182,0.00951366895464122,0.0211464646454354,0.000864878995876475,"John Simpson","BAL","OL"
"107","00-0036036",1029,0.00948299885296141,0.0207538369451579,0.000862090804814674,"Terence Steele","DAL","OL"
"108","00-0036286",1122,0.00941646444075846,0.0214777109943187,0.000856042221887132,"K'Lavon Chaisson","JAX","LB"
"109","00-0035259",846,0.00937486306140599,0.0204212813286005,0.000852260278309635,"Trevon Wesco","TEN","TE"
"110","00-0036981",1440,0.00936872930564958,0.0207434613960213,0.000851702664149962,"Christian Barmore","NE","DL"
"111","00-0036551",1251,0.00934025480140821,0.0211115883416803,0.000849114072855292,"Aaron Banks","SF","OL"
"112","00-0034782",700,0.00931812452065432,0.0209993928671636,0.000847102229150393,"Harrison Phillips","MIN","DL"
"113","00-0036896",1375,0.00925596313024001,0.0208452447100174,0.000841451193658183,"Victor Dimukeje","ARI","LB"
"114","00-0037261",1557,0.00924628276472964,0.0202633864946972,0.000840571160429967,"Khalil Shakir","BUF","WR"
"115","00-0038614",1932,0.00919149904023935,0.0200861857794207,0.000835590821839941,"Scott Matlock","LAC","DL"
"116","00-0027947",30,0.00917246313246761,0.0198387884570437,0.000833860284769783,"Tyron Smith","DAL","OL"
"117","00-0035208",815,0.00913746106721742,0.0203625514379317,0.000830678278837947,"Olamide Zaccheaus","PHI","WR"
"118","00-0031402",166,0.00912477179609437,0.0203988167667724,0.000829524708735851,"Zack Martin","DAL","OL"
"119","00-0034359",593,0.0090843212810205,0.0199873446748683,0.000825847389183682,"Tyquan Lewis","IND","DL"
"120","00-0036325",1148,0.00904660951748763,0.02023737894589,0.00082241904704433,"Robert Hunt","MIA","OL"
"121","00-0036323",1147,0.00903707589894451,0.0211292338992989,0.000821552354449501,"Patrick Queen","BAL","LB"
"122","00-0034361",595,0.00900767937429194,0.0202016810605997,0.000818879943117449,"Justin Reid","KC","DB"
"123","00-0034874",745,0.00900150707212851,0.0201426674432967,0.000818318824738955,"Roquan Smith","BAL","LB"
"124","00-0036622",1282,0.00891539457445951,0.0202472167196923,0.000810490415859956,"Josh Myers","GB","OL"
"125","00-0032762",310,0.00882607207607916,0.0205624298496207,0.00080237018873447,"Chris Jones","KC","DL"
"126","00-0036559",1258,0.00876549476415854,0.0214704525405254,0.000796863160378049,"Shaun Wade","NE","DB"
"127","00-0032775",316,0.00871122208274409,0.0204055399499541,0.000791929280249463,"Demarcus Robinson","LA","WR"
"128","00-0036940",1407,0.00869325620866734,0.0201543337944897,0.000790296018969758,"Odafe Oweh","BAL","LB"
"129","00-0034373",601,0.00862359540439098,0.0212072520910878,0.000783963218580998,"Dorance Armstrong","DAL","DL"
"130","00-0029592",64,0.00862025918806167,0.0215696979746375,0.000783659926187425,"Kevin Zeitler","BAL","OL"
"131","00-0033935",513,0.00861165083877958,0.0202808103966158,0.000782877348979962,"Trey Hendrickson","CIN","DL"
"132","00-0035656",940,0.00859499708978166,0.0211565618887915,0.000781363371798333,"Khalen Saunders","NO","DL"
"133","00-0033566",430,0.00855002968552195,0.0206735635977587,0.000777275425956541,"Desmond King","HOU","DB"
"134","00-0036361",1175,0.00854920078283457,0.020554277523984,0.000777200071166779,"Trevon Diggs","DAL","DB"
"135","00-0033119",366,0.00854817025509773,0.0217466251816172,0.000777106386827066,"Jacoby Brissett","WAS","QB"
"136","00-0038135",1804,0.00852462757558926,0.0206676005149546,0.000774966143235387,"Jaquan Brisker","CHI","DB"
"137","00-0039163",2141,0.0085090813944933,0.0205633513947253,0.000773552854044846,"C.J. Stroud","HOU","QB"
"138","00-0039167",2144,0.0084640039597581,0.0200018405878207,0.000769454905432555,"Joey Porter","PIT","DB"
"139","00-0036251",1096,0.0084628625834524,0.0213346992632734,0.000769351143950218,"Zack Moss","IND","RB"
"140","00-0035685",958,0.00841867213500204,0.0203396301231995,0.000765333830454731,"David Montgomery","DET","RB"
"141","00-0036196",1069,0.00838267449214382,0.0203823783611846,0.00076206131746762,"Gabe Davis","BUF","WR"
"142","00-0036937",1405,0.00836528963364178,0.0211462773340144,0.000760480875785617,"Paulson Adebo","NO","DB"
"143","00-0037275",1568,0.00835489107834193,0.0210686150716821,0.000759535552576539,"DaRon Bland","DAL","DB"
"144","00-0037196",1519,0.00833909872203892,0.0202773906819362,0.00075809988382172,"Rasheed Walker","GB","OL"
"145","00-0036748",1327,0.00833739910833601,0.0205081990172818,0.000757945373485092,"Jerry Jacobs","DET","DB"
"146","00-0031785",202,0.00832025087068196,0.0201874194358785,0.000756386442789269,"Troy Hill","CAR","DB"
"147","00-0034279",568,0.00830740886168686,0.0207854847495744,0.000755218987426078,"Equanimeous St. Brown","CHI","WR"
"148","00-0034429",625,0.00830320183397756,0.0201624363180255,0.000754836530361596,"Jordan Mailata","PHI","OL"
"149","00-0035316",868,0.00828413231253373,0.02097080094623,0.000753102937503066,"Kaden Elliss","ATL","LB"
"150","00-0035698",967,0.00828170795854568,0.0212451481217327,0.000752882541685971,"Chuma Edoga","DAL","OL"
"151","00-0039020",2079,0.00827359789021607,0.0201394710592292,0.000752145262746915,"Anthony Bradford","SEA","OL"
"152","00-0032574",297,0.00827008870127218,0.0204633018112728,0.000751826245570199,"Michael Pierce","BAL","DL"
"153","00-0036880",1366,0.00824088128503664,0.0211642960209216,0.000749171025912421,"Penei Sewell","DET","OL"
"154","00-0032655",300,0.00821465557096327,0.0205631569389412,0.00074678687008757,"Romeo Okwara","DET","DL"
"155","00-0030386",101,0.00819417929205696,0.0198846889183786,0.000744925390186997,"William Gholston","TB","DL"
"156","00-0034752",682,0.00819096764768339,0.0214633868728089,0.000744633422516672,"Orlando Brown","CIN","OL"
"157","00-0037109",1499,0.008149259959723,0.0207316453190288,0.000740841814520273,"Jack Sanborn","CHI","LB"
"158","00-0031019",129,0.00814114641501176,0.0213674365675878,0.000740104219546524,"Corey Linsley","LAC","OL"
"159","00-0035227",820,0.00813779044358992,0.0204291724157933,0.000739799131235447,"P.J. Locke","DEN","DB"
"160","00-0033106",362,0.00810741719177686,0.0207620526042236,0.000737037926525169,"Jared Goff","DET","QB"
"161","00-0036292",1128,0.00807670953819334,0.0201755584623858,0.00073424632165394,"Jaylon Johnson","CHI","DB"
"162","00-0036914",1388,0.0080566129234514,0.0207412283289527,0.0007324193566774,"Greg Rousseau","BUF","DL"
"163","00-0036552",1252,0.00799935716456155,0.0209221829394398,0.000727214287687414,"Azeez Ojulari","NYG","DL"
"164","00-0038107",1779,0.00799353465573904,0.0216528328111833,0.000726684968703549,"Micheal Clemons","NYJ","DL"
"165","00-0033096",360,0.00798236027461948,0.0208977199208309,0.000725669115874498,"Shaq Lawson","BUF","DL"
"166","00-0038715",1976,0.00797917080456113,0.0213808746970693,0.000725379164051012,"Ronnie Hickman Jr.","CLE","DB"
"167","00-0037268",1562,0.00792560431658988,0.0201065376075648,0.000720509483326353,"Zyon McCollum","TB","DB"
"168","00-0033784",457,0.0079191054261103,0.0199690103582905,0.000719918675100936,"Eddie Jackson","CHI","DB"
"169","00-0032442",284,0.00787153419772817,0.0206721658116987,0.000715594017975288,"Elandon Roberts","PIT","LB"
"170","00-0037190",1514,0.00786504173485481,0.0207613306295632,0.00071500379407771,"Ahmad Gardner","NYJ","DB"
"171","00-0033595",440,0.00784940579029096,0.0205100788628881,0.000713582344571905,"Pat O'Connor","TB","DL"
"172","00-0038038",1755,0.00783266231406492,0.0205461231711221,0.000712060210369538,"Kyle Hamilton","BAL","DB"
"173","00-0035384",886,0.00782111053449169,0.0209113584777973,0.000711010048590154,"Iosua Opeta","PHI","OL"
"174","00-0037002",1460,0.00778454117733619,0.0217881221525312,0.000707685561576017,"Landon Dickerson","PHI","OL"
"175","00-0033918",504,0.00772829029621059,0.0206746005589715,0.000702571845110053,"Fabian Moreau","DEN","DB"
"176","00-0034836",731,0.00772693655816165,0.0204966677337565,0.000702448778014695,"Braden Smith","IND","OL"
"177","00-0035236",828,0.00772505741630094,0.020366204920871,0.000702277946936449,"Byron Murphy","MIN","DB"
"178","00-0032445",285,0.0077127221897131,0.0203000913670824,0.000701156562701191,"Ted Karras","CIN","OL"
"179","00-0032464",289,0.00771120133919103,0.0215577881207259,0.000701018303562821,"Kalif Raymond","DET","WR"
"180","00-0037384",1619,0.00766127833985808,0.019902788105044,0.000696479849078007,"Ja'Quan McMillian","DEN","DB"
"181","00-0033120",367,0.00765877093883685,0.0206465187616404,0.000696251903530622,"Kenny Clark","GB","DL"
"182","00-0032107",225,0.00764569940325466,0.0216662958377616,0.00069506358211406,"Angelo Blackson","JAX","DL"
"183","00-0035329",870,0.00763077635167402,0.0203107529002466,0.000693706941061274,"Donald Parham","LAC","TE"
"184","00-0032466",290,0.00762650863412734,0.0196893056318607,0.000693318966738849,"George Fant","HOU","OL"
"185","00-0031408",168,0.00760607367899481,0.021914756780316,0.000691461243544983,"Mike Evans","TB","WR"
"186","00-0027943",28,0.00759157049540682,0.0208456984139743,0.000690142772309711,"Patrick Peterson","PIT","DB"
"187","00-0035644",933,0.00758604451706553,0.0213984137418711,0.000689640410642321,"Noah Fant","SEA","TE"
"188","00-0034387",612,0.00758166927675636,0.0209998068400742,0.000689242661523306,"Bilal Nichols","LV","DL"
"189","00-0030615",115,0.00758101815362271,0.0219792019055083,0.000689183468511156,"James Winchester","KC","LS"
"190","00-0030279",98,0.00756022291586327,0.0212836042647351,0.000687292992351207,"Keenan Allen","LAC","WR"
"191","00-0034384",609,0.0075598087526412,0.0209745454782494,0.0006872553411492,"D.J. Reed","NYJ","DB"
"192","00-0033536",416,0.00755747107282467,0.0212207649248175,0.000687042824802243,"Mike Williams","LAC","WR"
"193","00-0039108",2112,0.00753364820838068,0.0201127469984855,0.000684877109852789,"Will Anderson Jr.","HOU","DL"
"194","00-0029604",66,0.0075299270676198,0.0210827953858284,0.000684538824329073,"Kirk Cousins","MIN","QB"
"195","00-0035649",937,0.00750927360512964,0.0213793889763741,0.000682661236829967,"Nate Davis","CHI","OL"
"196","00-0034386",611,0.00749362768518849,0.0204504603199345,0.000681238880471681,"Justin Watson","KC","WR"
"197","00-0039075",2109,0.00748152505715867,0.0207717706014206,0.000680138641559879,"Puka Nacua","LA","WR"
"198","00-0027114",15,0.00747542871567698,0.0207133103401763,0.000679584428697907,"Thomas Morstead","NYJ","P"
"199","00-0036430",1225,0.00747505402084195,0.0205669853457607,0.000679550365531086,"Khalil Davis","HOU","DL"
"200","00-0031270",147,0.00746719866768295,0.0213826356384895,0.000678836242516631,"Shelby Harris","CLE","DL"
"201","00-0030067",87,0.00746624918095263,0.0216226155767552,0.000678749925541148,"Terron Armstead","MIA","OL"
"202","00-0035142",801,0.00745163435386365,0.0213592059530727,0.000677421304896695,"Ugochukwu Amadi","NO","DB"
"203","00-0036181",1062,0.00744620174637891,0.0213576770640864,0.000676927431488991,"Teair Tart","HOU","DL"
"204","00-0032965",332,0.0074460951859666,0.0208422301317585,0.000676917744178782,"Ronnie Stanley","BAL","OL"
"205","00-0034208",556,0.00742671667864753,0.0221977734076233,0.00067515606169523,"Mike Boone","CAR","RB"
"206","00-0033260",379,0.00736105456563771,0.0208902626170265,0.000669186778694337,"Thomas Hennessy","NYJ","LS"
"207","00-0034159",543,0.00735774157278845,0.0206863802073572,0.000668885597526223,"Will Dissly","SEA","TE"
"208","00-0035763",985,0.00735498184134045,0.020899493429802,0.000668634712849132,"Malcolm Roach","NO","DL"
"209","00-0036915",1389,0.00732784780513406,0.0208867706808324,0.000666167982284914,"Jeremiah Owusu-Koramoah","CLE","LB"
"210","00-0037753",1712,0.00731568924720262,0.0218653350970434,0.000665062658836602,"Cam Taylor-Britt","CIN","DB"
"211","00-0034419",623,0.00730160745142816,0.0206420496257068,0.000663782495584378,"Braxton Berrios","MIA","WR"
"212","00-0039064",2100,0.00729521823667564,0.0208434337882219,0.000663201657879603,"Zay Flowers","BAL","WR"
"213","00-0033110",364,0.0072781683959998,0.0208673974483403,0.000661651672363618,"Tyler Higbee","LA","TE"
"214","00-0037395",1623,0.00727112329853152,0.0222239495782127,0.000661011208957411,"Dallis Flowers","IND","DB"
"215","00-0033547",422,0.00726215397541856,0.0210043985390842,0.000660195815947142,"Zach Cunningham","PHI","LB"
"216","00-0031296",151,0.00724047136055254,0.0204800515226727,0.00065822466914114,"C.J. Mosley","NYJ","LB"
"217","00-0036259",1102,0.00722128663539699,0.021574294140293,0.000656480603217908,"Jauan Jennings","SF","WR"
"218","00-0036894",1374,0.00720820854717037,0.0199567750228288,0.000655291686106398,"Pat Freiermuth","PIT","TE"
"219","00-0033093",359,0.00720746484187853,0.0211695977279157,0.000655224076534412,"Jonathan Bullard","MIN","DL"
"220","00-0035718",980,0.00718520458084016,0.0201943326220969,0.000653200416440014,"Quinnen Williams","NYJ","DL"
"221","00-0037191",1515,0.00717931876841817,0.0208434951908826,0.00065266534258347,"Trent McDuffie","KC","DB"
"222","00-0037091",1491,0.00710873790664208,0.0208781027706191,0.000646248900603825,"Bo Melton","GB","WR"
"223","00-0036849",1345,0.00709608431956815,0.0209067441297146,0.000645098574506195,"Tutu Atwell","LA","WR"
"224","00-0031911",210,0.00709353521828172,0.0210460592841697,0.000644866838025611,"Rick Lovato","PHI","LS"
"225","00-0033376",401,0.00708973894514098,0.0200336812519599,0.000644521722285543,"Patrick Ricard","BAL","RB"
"226","00-0035229",822,0.00708412452470783,0.0217327359256067,0.000644011320427984,"T.J. Hockenson","MIN","TE"
"227","00-0036356",1172,0.00707743605616341,0.0212750149752159,0.000643403277833038,"Isaiah Simmons","NYG","LB"
"228","00-0034720",673,0.00706673443617128,0.0214259690192963,0.000642430403288298,"Robert Spillane","LV","LB"
"229","00-0034832",727,0.0070234052911529,0.02194770764435,0.000638491390104809,"Bradley Chubb","MIA","LB"
"230","00-0034677",670,0.00696981363387691,0.0206783102701633,0.000633619421261537,"Justin Jones","CHI","DL"
"231","00-0035219",818,0.00696418196568906,0.0217104334003776,0.000633107451426278,"Isaiah Buggs","KC","DL"
"232","00-0036335",1158,0.0069638098164216,0.020446547479908,0.000633073619674691,"D.J. Wonnum","MIN","LB"
"233","00-0036248",1094,0.00695306640076963,0.0201463964072992,0.000632096945524512,"Austin Jackson","MIA","OL"
"234","00-0035889",1001,0.00680470311577819,0.0206988439261828,0.000618609374161654,"Tommy Townsend","KC","P"
"235","00-0035276",854,0.00677137490144312,0.0208856832211951,0.000615579536494829,"Blake Cashman","HOU","LB"
"236","00-0039052",2092,0.00671329223599814,0.022192807545955,0.00061029929418165,"Trey Palmer","TB","WR"
"237","00-0034993",775,0.0066867827531572,0.0206687110751652,0.000607889341196109,"Marcus Epps","LV","DB"
"238","00-0036375",1186,0.00667061861327098,0.0205668142523981,0.000606419873933726,"Amik Robertson","LV","DB"
"239","00-0039001",2066,0.00665751679452343,0.0223658353657876,0.00060522879950213,"Tyler Steen","PHI","OL"
"240","00-0037248",1544,0.00664502223259614,0.0205898326334161,0.000604092930236013,"James Cook","BUF","RB"
"241","00-0033466",409,0.00662763249839919,0.021442597193983,0.000602512045309017,"Isaiah McKenzie","IND","WR"
"242","00-0036995",1454,0.00662437244404386,0.0211572845294388,0.00060221567673126,"Baron Browning","DEN","LB"
"243","00-0034163",547,0.00660761018132328,0.0215475504908514,0.000600691834665753,"Jake Martin","IND","DL"
"244","00-0033886",483,0.00660559051101168,0.020577194889063,0.00060050822827379,"T.J. Watt","PIT","LB"
"245","00-0036623",1283,0.00655205150678861,0.0213454501302483,0.000595641046071692,"Creed Humphrey","KC","OL"
"246","00-0033929",511,0.00653076898398905,0.020760256039064,0.000593706271271732,"Montravius Adams","PIT","DL"
"247","00-0028946",48,0.00651811168972971,0.0212118839366537,0.000592555608157246,"Aaron Brewer","ARI","LS"
"248","00-0035231",824,0.00650207124533305,0.0201912956659562,0.000591097385939368,"Christian Wilkins","MIA","DL"
"249","00-0034668",666,0.00648391895843672,0.0204413268902343,0.000589447178039702,"Aaron Stinnie","TB","OL"
