"","season","team","wp_total","wp_percentile","coach","offense","defense"
"351",2022,"TB",0.679674261093708,0.963130513458494,"Todd Bowles","Byron Leftwich","Larry Foote, Kacy Rodgers"
"352",2023,"TB",0.526212287601084,0.824789245841877,"Todd Bowles","Dave Canales","Larry Foote, Kacy Rodgers"
"353",2024,"TB",-0.690952446091876,0.284592958062346,"Todd Bowles","Liam Coen","Larry Foote, Kacy Rodgers"
"354",2025,"TB",0.679231702221328,0.71569754079522,"Todd Bowles","Josh Grizzard",""
"355",2015,"TEN",-1.68397896475034,0.0416460089241448,"Mike Mularkey","Jason Michael","Ray Horton"
"356",2015,"TEN",-1.68397896475034,0.0416460089241448,"Ken Whisenhunt","Jason Michael","Ray Horton"
"357",2016,"TEN",0.597254648072886,0.858901748337848,"Mike Mularkey","Terry Robiskie","Dick LeBeau"
"358",2017,"TEN",-0.537016134288747,0.343168856930325,"Mike Mularkey","Terry Robiskie","Dick LeBeau"
"359",2018,"TEN",-0.192886142904175,0.470083374203041,"Mike Vrabel","Matt LaFleur","Dean Pees"
"360",2019,"TEN",-0.398665897366357,0.379192999513855,"Mike Vrabel","Arthur Smith","Dean Pees"
"361",2020,"TEN",0.907350675039521,0.817067421027817,"Mike Vrabel","Arthur Smith",""
"362",2021,"TEN",-0.565233587013348,0.0850022251891411,"Mike Vrabel","Todd Downing","Shane Bowen"
"363",2022,"TEN",-0.869998528709401,0.261705496494006,"Mike Vrabel","Todd Downing","Shane Bowen"
"364",2023,"TEN",-1.16297521904926,0.119845067213488,"Mike Vrabel","Tim Kelly","Shane Bowen"
"365",2024,"TEN",-1.89240957670336,0,"Brian Callahan","Nick Holz","Dennard Wilson"
"366",2025,"TEN",0.384759234984809,0.587910825097679,"Mike McCoy","Nick Holz","Dennard Wilson"
"367",2025,"TEN",0.384759234984809,0.587910825097679,"Brian Callahan","Nick Holz","Dennard Wilson"
"368",2015,"WSH",2.04908576506932,0.973723351512147,"Jay Gruden","Sean McVay","Joe Barry"
"369",2016,"WSH",-0.908918720210505,0.183698596404826,"Jay Gruden","Sean McVay","Joe Barry"
"370",2017,"WSH",-0.430121930523973,0.405405405405405,"Jay Gruden","Matt Cavanaugh","Greg Manusky"
"371",2018,"WSH",-1.03195954912994,0.117214320745463,"Jay Gruden","Matt Cavanaugh","Greg Manusky"
"372",2019,"WSH",-0.198325998473593,0.505347593582888,"Bill Callahan","Kevin O'Connell","Greg Manusky"
"373",2019,"WSH",-0.198325998473593,0.505347593582888,"Jay Gruden","Kevin O'Connell","Greg Manusky"
"374",2020,"WSH",-0.976097482343725,0.0714285714285714,"Ron Rivera","Scott Turner","Jack Del Rio"
"375",2021,"WSH",0.980743138003162,0.840231419670672,"Ron Rivera","Scott Turner","Jack Del Rio"
"376",2022,"WSH",0.148442582791813,0.728342004071477,"Ron Rivera","Scott Turner","Jack Del Rio"
"377",2023,"WSH",-1.11466844300889,0.151742993848257,"Ron Rivera","Eric Bieniemy","Jack Del Rio"
"378",2024,"WSH",2.37328036714825,0.969499887867235,"Dan Quinn","Kliff Kingsbury","Joe Whitt"
"379",2025,"WSH",-0.179136029406473,0.276258331418065,"Dan Quinn","Kliff Kingsbury","Joe Whitt"
