"","nfl_id","player_idx","apm","apm_sd","apm_per_play","full_name","team","position"
"1","00-0030061",53,0.031958420754384,0.0231752758756466,0.00290531097767127,"Zach Ertz","WAS","TE"
"2","00-0037261",1293,0.0255499359631128,0.0227357949218821,0.00232272145119207,"Khalil Shakir","BUF","WR"
"3","00-0035676",758,0.0241484056130011,0.0240523364864783,0.00219530960118192,"A.J. Brown","PHI","WR"
"4","00-0038133",1533,0.0234963876616848,0.0231021179694024,0.00213603524197134,"Boye Mafe","SEA","LB"
"5","00-0038386",1545,0.0234213019850234,0.0229789439658155,0.00212920927136576,"Jalen Carter","PHI","DL"
"6","00-0035763",789,0.0231377570268333,0.0223232028290012,0.00210343245698485,"Malcolm Roach","DEN","DL"
"7","00-0033375",291,0.0231164906084273,0.0231973404090068,0.00210149914622066,"Tim Patrick","DET","WR"
"8","00-0034753",536,0.023084122318621,0.0228498124057505,0.00209855657442009,"Mark Andrews","BAL","TE"
"9","00-0039139",1839,0.0223978922866366,0.0230491427541263,0.00203617202605787,"Jahmyr Gibbs","DET","RB"
"10","00-0036954",1164,0.0217708624415253,0.022212115208494,0.00197916931286593,"Levi Onwuzurike","DET","DL"
"11","00-0030757",75,0.0214400996716895,0.0234502707562426,0.00194909997015359,"Mike Pennel","KC","DL"
"12","00-0035166",643,0.0211510183943574,0.0226901835224515,0.00192281985403249,"Azeez Al-Shaair","HOU","LB"
"13","00-0036416",983,0.0210798195433107,0.0230011835904602,0.00191634723121007,"Kristian Fulton","LAC","DB"
"14","00-0038976",1770,0.0210386659754538,0.0239470232904376,0.00191260599776853,"Marvin Mims Jr.","DEN","WR"
"15","00-0035112",627,0.0205615305663207,0.0223964468303613,0.0018692300514837,"Patrick Mekari","BAL","OL"
"16","00-0034829",571,0.0203861130481871,0.0236898099009732,0.00185328300438065,"Mike Gesicki","CIN","TE"
"17","00-0039009",1791,0.0203235433616637,0.0236142132165204,0.00184759485106034,"Dylan Horton","HOU","DL"
"18","00-0035689",768,0.0202972688552076,0.0223448598328619,0.00184520625956432,"Dawson Knox","BUF","TE"
"19","00-0033904",378,0.019699376494693,0.0231093300913163,0.00179085240860845,"Dion Dawkins","BUF","OL"
"20","00-0036410",978,0.0196196035671838,0.0242209078718667,0.00178360032428944,"Tee Higgins","CIN","WR"
"21","00-0036629",1048,0.0193849319567702,0.0233610470926688,0.00176226654152456,"Camryn Bynum","MIN","DB"
"22","00-0035692",769,0.0192935201427876,0.0231371858724921,0.00175395637661705,"Clelin Ferrell","WAS","DL"
"23","00-0030506",68,0.0192211489809978,0.0222000943188779,0.00174737718009071,"Travis Kelce","KC","TE"
"24","00-0034285",443,0.0190498659317926,0.0225303035615539,0.00173180599379933,"Zach Sieler","MIA","DL"
"25","00-0034796",555,0.0188481659925692,0.023069879998239,0.00171346963568811,"Lamar Jackson","BAL","QB"
"26","00-0035537",719,0.018212269673795,0.0220669225749054,0.00165566087943591,"Ty Johnson","BUF","RB"
"27","00-0032965",232,0.0181944726609781,0.0227156475031287,0.00165404296917983,"Ronnie Stanley","BAL","OL"
"28","00-0035525",716,0.0179816465518756,0.0230627180204212,0.0016346951410796,"Devin Bush","CLE","LB"
"29","00-0037838",1482,0.0179163747471067,0.0226148989411578,0.00162876134064606,"Isaiah Likely","BAL","TE"
"30","00-0033858",348,0.017856641989895,0.0225639227083021,0.00162333108999045,"Jonnu Smith","MIA","TE"
"31","00-0035253",672,0.0177380365080298,0.0232112066710806,0.00161254877345725,"C.J. Gardner-Johnson","PHI","DB"
"32","00-0032401",187,0.0177080644556498,0.0238437641815509,0.00160982404142271,"De'Vondre Campbell","SF","LB"
"33","00-0036901",1125,0.0176519603777516,0.0225019473340113,0.00160472367070469,"Eric Stokes","GB","DB"
"34","00-0036244",876,0.0176315814973115,0.0238226449676605,0.00160287104521014,"Colby Parkinson","LA","TE"
"35","00-0034203",427,0.0173397498781529,0.0226903796586838,0.0015763408980139,"Darious Williams","LA","DB"
"36","00-0031408",104,0.0172216150086026,0.0224657104187949,0.00156560136441842,"Mike Evans","TB","WR"
"37","00-0035227",651,0.0171180954243499,0.0236018487337226,0.00155619049312272,"P.J. Locke","DEN","DB"
"38","00-0037007",1206,0.0171161808727948,0.0229619047128153,0.00155601644298135,"Patrick Jones II","MIN","LB"
"39","00-0035679",760,0.0169861796895976,0.0228864647755275,0.00154419815359978,"Connor McGovern","BUF","OL"
"40","00-0034857",584,0.016968020472362,0.0228693146660687,0.00154254731566927,"Josh Allen","BUF","QB"
"41","00-0026190",7,0.0169677184615307,0.0230163269021993,0.00154251986013915,"Calais Campbell","MIA","DL"
"42","00-0029592",40,0.0167822472980916,0.0225205117439723,0.00152565884528106,"Kevin Zeitler","DET","OL"
"43","00-0033955",402,0.0166987313119779,0.0231860787637162,0.00151806648290708,"Jeremy McNichols","WAS","RB"
"44","00-0027969",23,0.0166441698109538,0.022969093609169,0.00151310634645034,"Cameron Heyward","PIT","DL"
"45","00-0033555",317,0.0164326259811453,0.0221558025158137,0.00149387508919503,"Mack Hollins","BUF","WR"
"46","00-0036900",1124,0.0162711085349086,0.0231749145770062,0.00147919168499169,"Ja'Marr Chase","CIN","WR"
"47","00-0034967",597,0.0162576561797758,0.0228282335078519,0.00147796874361598,"Rashan Gary","GB","DL"
"48","00-0035276",683,0.0162170884922438,0.02340910066206,0.00147428077202217,"Blake Cashman","MIN","LB"
"49","00-0033093",253,0.0161409343194478,0.0238681908290127,0.00146735766540434,"Jonathan Bullard","MIN","DL"
"50","00-0038412",1564,0.0160966262367823,0.022496562695074,0.0014633296578893,"Moro Ojomo","PHI","DL"
"51","00-0036212",860,0.0160752677833425,0.0236926699011368,0.00146138798030387,"Tua Tagovailoa","MIA","QB"
"52","00-0035668",754,0.0158446642159817,0.0227155075433287,0.0014404240196347,"David Edwards","BUF","OL"
"53","00-0039013",1792,0.0158392759124356,0.0228626324799708,0.00143993417385778,"Nolan Smith","PHI","LB"
"54","00-0032387",179,0.0158120572862761,0.0224708694491068,0.00143745975329783,"Jarran Reed","SEA","DL"
"55","00-0037237",1269,0.0158069566613108,0.023033202423916,0.00143699606011916,"Derek Stingley Jr.","HOU","DB"
"56","00-0039841",2121,0.0155474664801977,0.0219263209239102,0.00141340604365433,"Cooper DeJean","PHI","DB"
"57","00-0035133",632,0.0154817345218409,0.0222097688895289,0.00140743041107645,"Keisean Nixon","GB","DB"
"58","00-0027865",16,0.0154492204376169,0.0229183747770644,0.0014044745852379,"Brandon Graham","PHI","DL"
"59","00-0037825",1471,0.0153882623122404,0.0221545545408606,0.0013989329374764,"Tyler Linderbaum","BAL","OL"
"60","00-0039515",1998,0.0151939438329658,0.0235747419403095,0.00138126762117871,"Winston Reid","CLE","LB"
"61","00-0036222",868,0.0151121629398884,0.0226706453049518,0.00137383299453531,"Isaiah Rodgers","PHI","DB"
"62","00-0037205",1258,0.0150838452056934,0.0234178784545494,0.00137125865506303,"Brenden Schooler","NE","DB"
"63","00-0039369",1923,0.0150653191356748,0.023436084881333,0.00136957446687953,"Cam Hart","LAC","DB"
"64","00-0035248",669,0.014879768373463,0.023002311641519,0.00135270621576937,"Zach Allen","DEN","DL"
"65","00-0035659",749,0.0147991380588073,0.0231264867459329,0.0013453761871643,"Terry McLaurin","WAS","WR"
"66","00-0033536",307,0.0147179725481278,0.0226347633068439,0.00133799750437526,"Mike Williams","PIT","WR"
"67","00-0037155",1243,0.0145791595561377,0.0233607763867319,0.00132537814146707,"Tony Adams","NYJ","DB"
"68","00-0029606",43,0.0145711922640376,0.0229189406561032,0.00132465384218524,"Harrison Smith","MIN","DB"
"69","00-0035699",774,0.0144765141730071,0.0221733465467777,0.00131604674300064,"Jamel Dean","TB","DB"
"70","00-0039309",1881,0.0143242823738145,0.0227412959864676,0.00130220748852859,"Byron Murphy II","SEA","DL"
"71","00-0039776",2077,0.0143203283229242,0.0229741423434189,0.00130184802935675,"Jaylen McCollough","LA","DB"
"72","00-0036963",1170,0.0142544145838264,0.0225367502018539,0.00129585587125695,"Amon-Ra St. Brown","DET","WR"
"73","00-0037249",1281,0.0141311551925965,0.0236158742627315,0.00128465047205423,"Nik Bonitto","DEN","LB"
"74","00-0034844",579,0.0141027869429311,0.0223105585705222,0.00128207154026646,"Saquon Barkley","PHI","RB"
"75","00-0036916",1137,0.0139683423088848,0.0230217512459575,0.00126984930080771,"Milton Williams","PHI","DL"
"76","00-0036621",1040,0.0137562430383445,0.022896246935953,0.00125056754894041,"Nick Bolton","KC","LB"
"77","00-0037240",1272,0.0137163314971984,0.0233241060376584,0.00124693922701804,"Jameson Williams","DET","WR"
"78","00-0039068",1822,0.0136452197978911,0.0225649328583454,0.00124047452708101,"Yaya Diaby","TB","LB"
"79","00-0038548",1604,0.0136113859140853,0.0224286576784481,0.0012373987194623,"O'Cyrus Torrence","BUF","OL"
"80","00-0038619",1667,0.0135538819143726,0.0225792790144253,0.00123217108312478,"Andrei Iosivas","CIN","WR"
"81","00-0036418",985,0.0134394061816701,0.0227391667937629,0.00122176419833364,"Zack Baun","PHI","LB"
"82","00-0038099",1504,0.0134028173078513,0.0229319803255,0.00121843793707739,"Phidarian Mathis","NYJ","DL"
"83","00-0038124",1526,0.0133562238848688,0.0228299520483653,0.00121420217135171,"Christian Watson","GB","WR"
"84","00-0037288",1314,0.0133414693611182,0.0220277501702187,0.00121286085101075,"Christian Benford","BUF","DB"
"85","00-0039146",1846,0.0131660232605958,0.0224508149231536,0.00119691120550871,"Jayden Reed","GB","WR"
"86","00-0039894",2161,0.0131004840372287,0.0223456569917353,0.00119095309429351,"Xavier Worthy","KC","WR"
"87","00-0036976",1180,0.0130167488114694,0.0221813234951108,0.00118334080104267,"Spencer Brown","BUF","OL"
"88","00-0034275",438,0.0129536718408713,0.023578310260011,0.0011776065309883,"Foley Fatukasi","HOU","DL"
"89","00-0037195",1253,0.0128819950029507,0.0241834177405667,0.0011710904548137,"Jaylen Watson","KC","DB"
"90","00-0037075",1217,0.0127403751286657,0.0223716292834178,0.00115821592078779,"Devonte Wyatt","GB","DL"
"91","00-0038118",1520,0.0127231364107095,0.0232904787636283,0.00115664876460996,"Daniel Faalele","BAL","OL"
"92","00-0034790",552,0.0126813252632371,0.0234298285450452,0.00115284775120337,"Derwin James","LAC","DB"
"93","00-0033928",392,0.0126651486862341,0.0222026870004615,0.00115137715329401,"Jourdan Lewis","DAL","DB"
"94","00-0037130",1238,0.0126472899248423,0.0228782135197384,0.00114975362953112,"Reed Blankenship","PHI","DB"
"95","00-0032381",175,0.0125672341574434,0.0221891717026297,0.00114247583249486,"Taylor Decker","DET","OL"
"96","00-0034407",486,0.012541325463642,0.0231319829928468,0.00114012049669473,"Ray-Ray McCloud","ATL","WR"
"97","00-0039233",1864,0.0125058736008584,0.0229957166286921,0.00113689760007804,"Roger Rosengarten","BAL","OL"
"98","00-0035717",783,0.0124855626709147,0.0231463537508743,0.00113505115190134,"Nick Bosa","SF","DL"
"99","00-0037253",1285,0.0124685835810966,0.0233433231670653,0.00113350759828151,"Marcus Jones","NE","DB"
"100","00-0031280",92,0.0124530540525431,0.0226126143754362,0.00113209582295847,"Derek Carr","NO","QB"
"101","00-0034782",549,0.0123580088066802,0.0234743940250704,0.00112345534606184,"Harrison Phillips","MIN","DL"
"102","00-0036617",1036,0.012290308093813,0.0233840745864377,0.00111730073580118,"Asante Samuel Jr.","LAC","DB"
"103","00-0033546",311,0.0121805614667557,0.0221347132707767,0.00110732376970507,"Dalvin Tomlinson","CLE","DL"
"104","00-0039895",2162,0.0121354496151222,0.024335344876146,0.00110322269228384,"Mike Hall Jr.","CLE","DL"
"105","00-0034351",456,0.0120156772715488,0.024299204262428,0.00109233429741353,"Dallas Goedert","PHI","TE"
"106","00-0038660",1691,0.0119601583908631,0.0220024152840052,0.0010872871264421,"Trevor Nowaske","DET","LB"
"107","00-0035667",753,0.0119508477134708,0.0225446792402129,0.00108644070122462,"Greg Gaines","TB","DL"
"108","00-0038614",1662,0.0119139803830101,0.0223826111867799,0.00108308912572819,"Scott Matlock","LAC","RB"
"109","00-0036224",870,0.0118416240788907,0.022851995992647,0.00107651127989915,"Jonathan Greenard","MIN","LB"
"110","00-0031270",90,0.0117937984875624,0.0235907544105723,0.00107216349886931,"Shelby Harris","CLE","DL"
"111","00-0033156",264,0.0117142909211383,0.0235062529120264,0.0010649355382853,"Joey Bosa","LAC","DL"
"112","00-0038715",1709,0.0116606298308452,0.0228993489791666,0.00106005725734956,"Ronnie Hickman Jr.","CLE","DB"
"113","00-0039838",2118,0.011643192372674,0.0224251550463528,0.00105847203387945,"Calen Bullock","HOU","DB"
"114","00-0037835",1479,0.0116360809512629,0.0218487169616589,0.0010578255410239,"Luke Goedeke","TB","OL"
"115","00-0031608",128,0.0116060587519711,0.0232909616690103,0.00105509625017919,"Quandre Diggs","TEN","DB"
"116","00-0035140",634,0.0115894466853361,0.0238982898137803,0.00105358606230328,"Mecole Hardman","KC","WR"
"117","00-0039110",1832,0.011448215704792,0.0219438260735478,0.00104074688225382,"Keeanu Benton","PIT","DL"
"118","00-0036874",1107,0.0114278009309617,0.0224658610848772,0.00103889099372379,"Pat Surtain II","DEN","DB"
"119","00-0033582",325,0.0114272765674541,0.0230790788544849,0.00103884332431401,"Jeremiah Ledbetter","JAX","DL"
"120","00-0038038",1489,0.011425687573298,0.0231567969045821,0.00103869887029982,"Kyle Hamilton","BAL","DB"
"121","00-0034051",405,0.0114096905904794,0.0239809875489965,0.00103724459913449,"Christian Kuntz","PIT","LS"
"122","00-0038387",1546,0.0113306338748552,0.0224908859526215,0.00103005762498683,"Colby Wooden","GB","DL"
"123","00-0037834",1478,0.0112776985375608,0.022675545919,0.00102524532159644,"Brock Purdy","SF","QB"
"124","00-0037191",1249,0.0112601264218922,0.0236771798482264,0.00102364785653566,"Trent McDuffie","KC","DB"
"125","00-0035674",757,0.0112376953350382,0.0229274898449198,0.00102160866682165,"Jerry Tillery","MIN","DL"
"126","00-0039137",1837,0.0111944755355529,0.0219445773416237,0.00101767959414117,"Byron Young","LA","LB"
"127","00-0033914",385,0.0111600694258877,0.0219606627944697,0.00101455176598979,"Alex Anzalone","DET","LB"
"128","00-0038136",1536,0.0111552729188888,0.0230240942717376,0.00101411571989899,"Coby Bryant","SEA","DB"
"129","00-0036550",1012,0.0111289352229275,0.0228436051049505,0.0010117213839025,"Rashod Bateman","BAL","WR"
"130","00-0036974",1178,0.0110978439137645,0.0240099094322571,0.00100889490125132,"Tyson Campbell","JAX","DB"
"131","00-0032763",215,0.0110376317015323,0.0222593161427504,0.00100342106377566,"Austin Johnson","BUF","DL"
"132","00-0039167",1859,0.0110139190786488,0.0223855349031285,0.00100126537078625,"Joey Porter Jr.","PIT","DB"
"133","00-0031235",86,0.0110119886303881,0.0236467364564284,0.00100108987548983,"Odell Beckham Jr.","MIA","WR"
"134","00-0034975",603,0.0110099540459817,0.0226977413277809,0.00100090491327106,"Justice Hill","BAL","RB"
"135","00-0036428",989,0.0110051340169147,0.0217681646048832,0.00100046672881043,"Justin Strnad","DEN","LB"
"136","00-0032146",159,0.0109899331582756,0.0229542689307613,0.000999084832570511,"Bud Dupree","LAC","LB"
"137","00-0036132",837,0.0109564858140462,0.0220112378855677,0.000996044164913291,"Ben Bredeson","TB","OL"
"138","00-0033038",237,0.0109215020789167,0.0229824274006337,0.000992863825356062,"Eric Murray","HOU","DB"
"139","00-0038135",1535,0.0109019359100172,0.0223051489712342,0.000991085082728838,"Jaquan Brisker","CHI","DB"
"140","00-0039031",1798,0.0108958807344194,0.0230893939734528,0.000990534612219942,"Adetomiwa Adebawore","IND","DL"
"141","00-0035230",654,0.0108913412113386,0.0225776530154409,0.000990121928303507,"Ed Oliver","BUF","DL"
"142","00-0036914",1135,0.0108804747048512,0.0228017471261801,0.000989134064077385,"Greg Rousseau","BUF","DL"
"143","00-0033571",322,0.0108687470058661,0.0231520351362151,0.00098806790962419,"Matt Milano","BUF","LB"
"144","00-0036871",1106,0.0108260096222941,0.0227413509957187,0.00098418269293583,"Nate Hobbs","LV","DB"
"145","00-0037801",1452,0.0108033673899922,0.022067555696741,0.000982124308181109,"KaVontae Turpin","DAL","WR"
"146","00-0034277",439,0.0107718223539602,0.022248633157665,0.000979256577632749,"DeShon Elliott","PIT","DB"
"147","00-0039888",2157,0.0107485962949175,0.0235733736789186,0.000977145117719772,"Quinyon Mitchell","PHI","DB"
"148","00-0030062",54,0.0106178109207879,0.0228091789157278,0.00096525553825345,"Darius Slay","PHI","DB"
"149","00-0029542",38,0.0105943650734277,0.0220235228638476,0.000963124097584334,"Stephon Gilmore","MIN","DB"
"150","00-0034974",602,0.0105475372093809,0.0225238684084325,0.000958867019034629,"Julian Love","SEA","DB"
"151","00-0034754",537,0.0105104127901098,0.0235898343619551,0.000955492071828159,"Oren Burks","PHI","LB"
"152","00-0037353",1348,0.0105068468893038,0.023244737320043,0.000955167899027617,"Kader Kohou","MIA","DB"
"153","00-0039157",1854,0.0104487816138619,0.0232449423092914,0.000949889237623814,"Cody Mauch","TB","OL"
"154","00-0039041",1803,0.0103998385877687,0.0222698213387686,0.000945439871615338,"Elijah Higgins","ARI","TE"
"155","00-0037256",1288,0.0103729585893734,0.0237688877953857,0.000942996235397584,"Rachaad White","TB","RB"
"156","00-0036672",1070,0.0103714431861359,0.0228842032637948,0.000942858471466899,"Grant Stuard","IND","LB"
"157","00-0034856",583,0.0103655737910393,0.0227891025896037,0.000942324890094481,"Denzel Ward","CLE","DB"
"158","00-0032103",151,0.0103289631874112,0.0225343819315968,0.000938996653401019,"Denzel Perryman","LAC","LB"
"159","00-0033393",294,0.0102718640118565,0.0228294365490807,0.000933805819259686,"Kenny Moore II","IND","DB"
"160","00-0039232",1863,0.0101914225298505,0.0223163603147009,0.000926492957259139,"Nate Wiggins","BAL","DB"
"161","00-0031565",118,0.0101087950771262,0.0230037601087496,0.000918981370647836,"Danielle Hunter","HOU","DL"
"162","00-0038552",1608,0.0100481152819771,0.0228785290214079,0.000913465025634281,"Riley Moss","DEN","DB"
"163","00-0034778",546,0.0100381879111988,0.0230715033181295,0.000912562537381707,"Carlton Davis","DET","DB"
"164","00-0038536",1595,0.0100360456498685,0.0243397665414541,0.000912367786351684,"Chandler Zavala","CAR","OL"
"165","00-0035272",682,0.0100348927432634,0.0228349415676183,0.000912262976660311,"Andrew Van Ginkel","MIN","LB"
"166","00-0037137",1240,0.00999972220416679,0.0229837683500304,0.000909065654924254,"Josh Jobe","SEA","DB"
"167","00-0035821",794,0.00986756917224299,0.0246750547713553,0.000897051742931181,"Corliss Waitman","PIT","P"
"168","00-0039138",1838,0.00986359045935129,0.022933017877332,0.000896690041759209,"Kobie Turner","LA","DL"
"169","00-0030561",69,0.00983990422758103,0.0232540536560147,0.000894536747961912,"Lane Johnson","PHI","OL"
"170","00-0038547",1603,0.00982906690979516,0.0222561748073255,0.000893551537254106,"Luke Schoonmaker","DAL","TE"
"171","00-0036181",850,0.00980445065582493,0.0230200356455898,0.000891313695984084,"Teair Tart","LAC","DL"
"172","00-0033699",333,0.00976677403808886,0.0234611136616867,0.000887888548917169,"Austin Ekeler","WAS","RB"
"173","00-0037003",1203,0.00974821443171847,0.0232574160683895,0.000886201311974406,"Chazz Surratt","NYJ","LB"
"174","00-0039423",1969,0.00971141165258623,0.0236065752208661,0.000882855604780566,"Jonah Laulu","LV","DL"
"175","00-0038039",1490,0.0096991058801992,0.023489283016881,0.000881736898199927,"Jack Jones","LV","DB"
"176","00-0036783",1087,0.00968229900504472,0.0235508144943471,0.000880209000458611,"Ryan McCollum","PIT","OL"
"177","00-0037744",1441,0.00967512746645493,0.0227683439520777,0.000879557042404993,"Trey McBride","ARI","TE"
"178","00-0039064",1818,0.00966590899602958,0.0232153098719836,0.000878718999639053,"Zay Flowers","BAL","WR"
"179","00-0037297",1320,0.00965070000418242,0.0235141422377855,0.000877336364016583,"Cade Mays","CAR","OL"
"180","00-0036635",1052,0.0096355644589266,0.0230915234875294,0.000875960405356964,"Ihmir Smith-Marsette","NYG","WR"
"181","00-0033783",341,0.00963351482443089,0.0226271006815319,0.000875774074948263,"Ahkello Witherspoon","LA","DB"
"182","00-0036300",913,0.00962688998354249,0.0232760479006743,0.000875171816685681,"Mykal Walker","WAS","LB"
"183","00-0036912",1133,0.00962543261006359,0.0232560279110381,0.000875039328187599,"DeVonta Smith","PHI","WR"
"184","00-0033908",382,0.00962326777174708,0.0229607644214122,0.00087484252470428,"Cooper Kupp","LA","WR"
"185","00-0039390",1942,0.00961605674825632,0.0236123780202035,0.000874186977114211,"Marcellas Dial Jr.","NE","DB"
"186","00-0037192",1250,0.00956608803385502,0.0235910861769054,0.000869644366714093,"George Karlaftis","KC","DL"
"187","00-0039798",2088,0.00956185794529787,0.023296598160958,0.000869259813208897,"Isaiah Davis","NYJ","RB"
"188","00-0033055",242,0.0095283314501084,0.0242741467644111,0.000866211950009855,"Jalen Ramsey","MIA","DB"
"189","00-0035663",751,0.00952562753506063,0.0216429027892444,0.000865966139550966,"Taylor Rapp","BUF","DB"
"190","00-0035262",677,0.00942446130867814,0.0235858280786687,0.000856769209879831,"Drue Tranquill","KC","LB"
"191","00-0033010",235,0.00941740010593323,0.0233558232781164,0.000856127282357566,"Sheldon Day","WAS","DL"
"192","00-0035806",793,0.00940941069088103,0.0235098863876259,0.000855400971898275,"JaMycal Hasty","NE","RB"
"193","00-0037758",1449,0.00939451070807388,0.0221148818849924,0.000854046428006716,"Cordale Flott","NYG","DB"
"194","00-0036130",836,0.00937016504634687,0.022494338828998,0.000851833186031534,"Nnamdi Madubuike","BAL","DL"
"195","00-0039910",2176,0.00935853211834216,0.0234970583641877,0.000850775647122015,"Jayden Daniels","WAS","QB"
"196","00-0037816",1464,0.00932873719642018,0.0221528964757789,0.00084806701785638,"Romeo Doubs","GB","WR"
"197","00-0034361",464,0.00930875940740859,0.0228989441007644,0.000846250855218963,"Justin Reid","KC","DB"
"198","00-0039734",2050,0.00920724004059824,0.0231426363915094,0.000837021821872567,"Braden Fiske","LA","DL"
"199","00-0036376",959,0.009197032833258,0.0230428146461001,0.000836093893932545,"Tyler Biadasz","WAS","OL"
"200","00-0031957",146,0.00917831546598675,0.0231070711878144,0.000834392315089704,"Rakeem Nunez-Roches","NYG","DL"
"201","00-0031040",77,0.00917301132594114,0.0219165598555211,0.000833910120540103,"Khalil Mack","LAC","DL"
"202","00-0036843",1096,0.00916384242830361,0.0226309317683869,0.000833076584391237,"Isaiahh Loudermilk","PIT","DL"
"203","00-0038996",1781,0.00911435992247323,0.0232935721015467,0.000828578174770293,"Tucker Kraft","GB","TE"
"204","00-0037246",1278,0.00906636806516943,0.0224628300182866,0.000824215278651766,"Jalen Pitre","HOU","DB"
"205","00-0036894",1120,0.00903417702122003,0.0220110015885133,0.000821288820110912,"Pat Freiermuth","PIT","TE"
"206","00-0036213",861,0.00902968719542921,0.0228608064500361,0.000820880654129928,"Raekwon Davis","IND","DL"
"207","00-0033551",315,0.00899406385221641,0.0230998247658512,0.00081764216838331,"Rasul Douglas","BUF","DB"
"208","00-0039815",2098,0.00898236309149998,0.0231266140263506,0.000816578462863635,"Tyrice Knight","SEA","LB"
"209","00-0032385",178,0.00897569419716642,0.0235804821842368,0.000815972199742402,"Sterling Shepard","TB","WR"
"210","00-0036510",1008,0.00897120105948571,0.0218338890951073,0.000815563732680519,"Kenny Yeboah","NYJ","TE"
"211","00-0039813",2096,0.00895235627796276,0.0224323115568581,0.000813850570723887,"Evan Williams","GB","DB"
"212","00-0036952",1162,0.00893094892391542,0.0224927978457644,0.000811904447628675,"Jonathon Cooper","DEN","LB"
"213","00-0036754",1084,0.00890689775360209,0.0231198521954733,0.00080971797760019,"Brock Wright","DET","TE"
"214","00-0036500",1003,0.00889792294148172,0.0224646035811894,0.000808902085589247,"Jamien Sherwood","NYJ","LB"
"215","00-0036937",1151,0.00889318450343975,0.0229905793955813,0.000808471318494522,"Paulson Adebo","NO","DB"
"216","00-0036389",965,0.00887953341218933,0.0232553749849161,0.00080723031019903,"Jalen Hurts","PHI","QB"
"217","00-0039075",1827,0.00885995534003391,0.0227399588657196,0.000805450485457628,"Puka Nacua","LA","WR"
"218","00-0034807",562,0.00885543897512632,0.0229200650408397,0.000805039906829665,"Ogbo Okoronkwo","CLE","DL"
"219","00-0035242",664,0.00884702820380584,0.0229741052770908,0.000804275291255076,"Erik McCoy","NO","OL"
"220","00-0036497",1002,0.00876550655487479,0.0240096727499075,0.000796864232261344,"Tim Jones","JAX","WR"
"221","00-0036388",964,0.00876309803543851,0.0225014866212059,0.000796645275948955,"Xavier McKinney","GB","DB"
"222","00-0036307",917,0.00875217244102789,0.0228317998131999,0.000795652040093444,"Kindle Vildor","DET","DB"
"223","00-0033591",327,0.00871432896884073,0.0233284704530232,0.000792211724440066,"Noah Brown","WAS","WR"
"224","00-0036982",1185,0.00867561046435273,0.0232790445158605,0.000788691860395702,"Chauncey Golston","DAL","DL"
"225","00-0031254",89,0.0086014906036951,0.0225183341914872,0.000781953691245009,"Denico Autry","HOU","DL"
"226","00-0031544",112,0.00853078564437528,0.021324102531706,0.00077552596767048,"Amari Cooper","BUF","WR"
"227","00-0036883",1114,0.00850595826939721,0.0234623569945728,0.000773268933581564,"Tommy Togiai","HOU","DL"
"228","00-0035149",638,0.00845257413055395,0.0220701504717357,0.000768415830050359,"Nick Allegretti","WAS","OL"
"229","00-0038591",1643,0.00842179454686676,0.0215823441414468,0.000765617686078797,"Mike Morris","SEA","DL"
"230","00-0034668",522,0.00840468566553343,0.0238240560377031,0.000764062333230312,"Aaron Stinnie","NYG","OL"
"231","00-0030067",56,0.0084017611571115,0.0232321860513921,0.000763796468828318,"Terron Armstead","MIA","OL"
"232","00-0036378",960,0.00839365897997271,0.022906688645934,0.000763059907270246,"Michael Danna","KC","DL"
"233","00-0036994",1195,0.00836633489661871,0.021562893061591,0.00076057589969261,"Ernest Jones","SEA","LB"
"234","00-0033553",316,0.00836447522729315,0.022745325337865,0.000760406838844832,"James Conner","ARI","RB"
"235","00-0038995",1780,0.00835452685798191,0.0221377663931944,0.000759502441634719,"Bryan Bresee","NO","DL"
"236","00-0036264",890,0.00834933687373954,0.0236233901550498,0.000759030624885413,"Jordan Love","GB","QB"
"237","00-0037662",1428,0.00833997073339621,0.0241955977009255,0.000758179157581474,"C.J. Brewer","TB","DL"
"238","00-0032892",223,0.00832625429250088,0.0226082997120982,0.000756932208409171,"Nick Vigil","DAL","LB"
"239","00-0036332",931,0.00832313380549402,0.0231746546431602,0.000756648527772183,"Josiah Deguara","JAX","TE"
"240","00-0036338",935,0.00829058871260385,0.021938049691595,0.000753689882963986,"Troy Dye","LAC","LB"
"241","00-0036374",957,0.00826810230828958,0.0239011969785946,0.000751645664389961,"L'Jarius Sneed","TEN","DB"
"242","00-0036992",1193,0.00826580862028431,0.0229400616453142,0.000751437147298573,"Elijah Molden","LAC","DB"
"243","00-0033357",290,0.00825307550902955,0.0231878405438956,0.000750279591729959,"Taysom Hill","NO","TE"
"244","00-0039370",1924,0.00821547484058525,0.0227222167366067,0.000746861349144114,"JD Bertrand","ATL","LB"
"245","00-0033106",256,0.00818218969002116,0.0228972051812144,0.00074383542636556,"Jared Goff","DET","QB"
"246","00-0030564",70,0.00817126982295244,0.022492514594981,0.000742842711177495,"DeAndre Hopkins","KC","WR"
"247","00-0036323",925,0.00815943063227296,0.0231636089588132,0.000741766421115723,"Patrick Queen","PIT","LB"
"248","00-0037289",1315,0.00812887684261033,0.0225818198406918,0.000738988803873666,"Malcolm Rodriguez","DET","LB"
"249","00-0036967",1172,0.00811070386299679,0.0233889714189088,0.00073733671481789,"Joe Tryon-Shoyinka","TB","LB"
