"","nfl_id","player_idx","apm","apm_sd","apm_per_play","full_name","team","position","season"
"1","00-0033040",1897,0.0276838140757755,0.021434667133622,0.00251671037052504,"Tyreek Hill","KC","WR",2016
"2","00-0031279",1212,0.0231470356634666,0.0195778157124327,0.00210427596940605,"Jake Matthews","ATL","OL",2016
"3","00-0031062",1133,0.022162382329515,0.0199507633265342,0.00201476202995591,"James White","NE","RB",2016
"4","00-0027150",310,0.0216277426088092,0.0201771984790917,0.00196615841898266,"Julian Edelman","NE","WR",2016
"5","00-0028002",478,0.0205177217762724,0.0206740285899431,0.00186524743420659,"Randall Cobb","GB","WR",2016
"6","00-0026997",270,0.0199936988796044,0.0201203976096493,0.00181760898905494,"Alex Mack","ATL","OL",2016
"7","00-0030074",841,0.0196213649743485,0.0194102219230001,0.0017837604522135,"David Bakhtiari","GB","OL",2016
"8","00-0031782",1411,0.0195748072446928,0.020201563179329,0.00177952793133571,"Eli Rogers","PIT","WR",2016
"9","00-0024271",93,0.0193632501395492,0.0199075728019087,0.00176029546723174,"Chris Chester","ATL","OL",2016
"10","00-0027940",436,0.0191663661217037,0.019762230219626,0.00174239692015488,"Von Miller","DEN","LB",2016
"11","00-0026143",169,0.0191286938254055,0.0198501757556579,0.00173897216594595,"Matt Ryan","ATL","QB",2016
"12","00-0029786",783,0.0190994849876973,0.0199874790671484,0.00173631681706339,"Ryan Schraeder","ATL","OL",2016
"13","00-0026194",189,0.01851810666235,0.0207988114960346,0.00168346424203182,"Jason Jones","MIA","DL",2016
"14","00-0031372",1271,0.0184141461875089,0.0211863004092462,0.00167401328977353,"Bradley Roby","DEN","DB",2016
"15","00-0027027",285,0.0175156258642611,0.0195137903894211,0.00159232962402373,"Andy Levitre","ATL","OL",2016
"16","00-0032412",1655,0.0174910964368258,0.0220562724851478,0.00159009967607508,"Dean Lowry","GB","DL",2016
"17","00-0027061",297,0.0171622742588007,0.0196220048411047,0.00156020675080006,"Jared Cook","GB","TE",2016
"18","00-0027944",440,0.0167574716637104,0.0195021777960728,0.00152340651488277,"Julio Jones","ATL","WR",2016
"19","00-0028237",543,0.0165770039268279,0.0188643843304922,0.00150700035698435,"Chris Hogan","NE","WR",2016
"20","00-0031381",1275,0.0164762911674147,0.0204692997466689,0.00149784465158315,"Davante Adams","GB","WR",2016
"21","00-0019596",4,0.01639253619886,0.0195924758904414,0.00149023056353272,"Tom Brady","NE","QB",2016
"22","00-0030443",938,0.0161234480162252,0.0198449683541055,0.00146576800147502,"Levine Toilolo","ATL","TE",2016
"23","00-0023459",54,0.0155780300711791,0.0199710432039445,0.00141618455192537,"Aaron Rodgers","GB","QB",2016
"24","00-0030127",867,0.0154274489469772,0.0201411287432532,0.00140249535881611,"Marcus Cooper","ARI","DB",2016
"25","00-0026345",220,0.0152928215473964,0.0203682769336005,0.00139025650430876,"Pierre Garcon","WAS","WR",2016
"26","00-0032803",1813,0.0150071646144515,0.0204971909336941,0.00136428769222287,"Jalen Mills","PHI","DB",2016
"27","00-0026232",198,0.014910666356809,0.0197999746607282,0.00135551512334628,"Cliff Avril","SEA","DL",2016
"28","00-0031280",1213,0.0147935752685576,0.0210502418829653,0.00134487047895978,"Derek Carr","OAK","QB",2016
"29","00-0027891",428,0.0146634123272555,0.0195550605353911,0.00133303748429596,"Golden Tate","DET","WR",2016
"30","00-0033025",1893,0.0145347692304453,0.0208450143358758,0.00132134265731321,"Jalen Richard","OAK","RB",2016
"31","00-0030663",1032,0.014405077829339,0.0201850705739126,0.00130955252993991,"Willie Snead","NO","WR",2016
"32","00-0022999",40,0.0143640200170354,0.0202883202678506,0.00130582000154867,"John Kuhn","NO","RB",2016
"33","00-0030542",991,0.0139964887006809,0.0199126292312657,0.00127240806369827,"Terrance Williams","DAL","WR",2016
"34","00-0031019",1104,0.0139269929345561,0.0197805125105115,0.00126609026677783,"Corey Linsley","GB","OL",2016
"35","00-0027965",455,0.0138395468944258,0.0196500222228857,0.00125814062676598,"Jimmy Smith","BAL","DB",2016
"36","00-0029000",601,0.0137444184177515,0.0196492656771838,0.00124949258343196,"Cole Beasley","DAL","WR",2016
"37","00-0028224",542,0.0135085446481038,0.0203183578200441,0.00122804951346398,"Chris Harris","DEN","DB",2016
"38","00-0029709",772,0.0132252159528693,0.0206695478321394,0.00120229235935176,"Ty Nsekhe","WAS","OL",2016
"39","00-0030228",884,0.0131789327949324,0.0203105144330866,0.00119808479953931,"A.J. Bouye","HOU","DB",2016
"40","00-0028118",529,0.0131430795622624,0.020200649330309,0.00119482541475113,"Tyrod Taylor","BUF","QB",2016
"41","00-0027653",344,0.0131096938235671,0.0192050661465271,0.00119179034759701,"T.J. Ward","DEN","DB",2016
"42","00-0032392",1636,0.0129631306046108,0.0198467256563789,0.00117846641860098,"Austin Hooper","ATL","TE",2016
"43","00-0026189",187,0.0128974550594468,0.0196404129016845,0.00117249591449516,"DeSean Jackson","WAS","WR",2016
"44","00-0031555",1329,0.0128532872876028,0.020397996108246,0.00116848066250935,"Eric Rowe","NE","DB",2016
"45","00-0031193",1186,0.0127864180299281,0.0213354596869485,0.00116240163908438,"Dan McCullers","PIT","DL",2016
"46","00-0032150",1541,0.0126918447921838,0.0199841959779471,0.00115380407201671,"Steven Nelson","KC","DB",2016
"47","00-0026035",164,0.0125292683551413,0.0195377966055109,0.00113902439592194,"Danny Amendola","NE","WR",2016
"48","00-0027942",438,0.0124807015298187,0.020035507883945,0.00113460922998352,"A.J. Green","CIN","WR",2016
"49","00-0032425",1668,0.012390672376747,0.0204655384594685,0.00112642476152245,"Antwione Williams","DET","LB",2016
"50","00-0031360",1261,0.0123530823980677,0.0198168219273049,0.00112300749073343,"Kyle Van Noy","NE","LB",2016
"51","00-0032400",1644,0.0123298271380835,0.0197510469750944,0.00112089337618941,"Malcolm Mitchell","NE","WR",2016
"52","00-0027902",430,0.0122512254003481,0.0193696033903811,0.00111374776366801,"Dez Bryant","DAL","WR",2016
"53","00-0030431",932,0.0122361913257863,0.0206208983612708,0.00111238102961694,"Robert Woods","BUF","WR",2016
"54","00-0027872",418,0.0121918144449019,0.0209382460926226,0.00110834676771835,"Kareem Jackson","HOU","DB",2016
"55","00-0032958",1866,0.0121803073471207,0.0202112387520569,0.00110730066792007,"Will Parks","DEN","DB",2016
"56","00-0022127",23,0.0121696407160003,0.0198005209198,0.00110633097418185,"Jason Witten","DAL","TE",2016
"57","00-0027875",421,0.0121294250183999,0.020883840142857,0.00110267500167272,"Bryan Bulaga","GB","OL",2016
"58","00-0031731",1400,0.0121155072274144,0.0204289562894737,0.00110140974794676,"Corey Grant","JAX","RB",2016
"59","00-0032117",1519,0.0120976847131439,0.0185783727557269,0.00109978951937672,"Nick O'Leary","BUF","TE",2016
"60","00-0026672",237,0.0119907287743014,0.0207256821202423,0.00109006625220922,"Ramon Humber","BUF","LB",2016
"61","00-0032221",1575,0.0119444509281652,0.0197886378776123,0.00108585917528774,"Shane Ray","DEN","LB",2016
"62","00-0027025",284,0.0119387864436066,0.0198930079975368,0.00108534422214605,"Max Unger","NO","OL",2016
"63","00-0029668",750,0.0117707651922763,0.0205130861476749,0.00107006956293421,"Andrew Luck","IND","QB",2016
"64","00-0027955",448,0.011739264976209,0.0196212570914232,0.00106720590692809,"Nate Solder","NE","OL",2016
"65","00-0027256",322,0.0117299596001062,0.019660134059799,0.00106635996364602,"Darian Stewart","DEN","DB",2016
"66","00-0033077",1919,0.0117161757054838,0.0204313915407355,0.00106510688231671,"Dak Prescott","DAL","QB",2016
"67","00-0032391",1635,0.0116777135085168,0.0194931258303568,0.00106161031895607,"Joe Thuney","NE","OL",2016
"68","00-0027972",459,0.0116761100993252,0.020493165883881,0.00106146455448411,"Aaron Williams","BUF","DB",2016
"69","00-0032262",1598,0.0116692941623323,0.0212861456273381,0.00106084492384839,"Landon Collins","NYG","DB",2016
"70","00-0029606",728,0.011606891179222,0.020493018876454,0.00105517192538382,"Harrison Smith","MIN","DB",2016
"71","00-0031566",1339,0.0114495324281543,0.0203160809864277,0.00104086658437766,"Trey Flowers","NE","DL",2016
"72","00-0028076",510,0.0114240579013831,0.0198717789551956,0.00103855071830755,"Marcus Cannon","NE","OL",2016
"73","00-0028029",490,0.0113819159153156,0.0198345145663147,0.00103471962866506,"Akeem Dent","HOU","LB",2016
"74","00-0031550",1324,0.0113685514891434,0.0206468610209354,0.00103350468083122,"Shaq Thompson","CAR","LB",2016
"75","00-0027696",365,0.0112342649258483,0.0203343716020013,0.00102129681144075,"Jimmy Graham","SEA","TE",2016
"76","00-0029890",801,0.0112194638179761,0.0202942964907539,0.00101995125617964,"Mike Purcell","SF","DL",2016
"77","00-0032053",1488,0.0111232474175979,0.0198989216960006,0.00101120431069072,"Brandon Scherff","WAS","OL",2016
"78","00-0032379",1623,0.0111164614063176,0.0202016868279737,0.00101058740057433,"Eli Apple","NYG","DB",2016
"79","00-0026156",176,0.0111155773973603,0.019987459638355,0.00101050703612366,"Dominique Rodgers-Cromartie","NYG","DB",2016
"80","00-0031852",1427,0.0110586347692753,0.0212577385453967,0.00100533043357049,"David Andrews","NE","OL",2016
"81","00-0026176",183,0.0109650177837288,0.0201798258010725,0.000996819798520799,"Jordy Nelson","GB","WR",2016
"82","00-0031941",1455,0.0109371757096923,0.0204665823259366,0.000994288700881117,"Jamison Crowder","WAS","WR",2016
"83","00-0030382",906,0.0107892436763304,0.0201851814610464,0.000980840334211854,"Kevin Minter","ARI","LB",2016
"84","00-0030147",871,0.0106460437804975,0.0202026945695567,0.000967822161863411,"Russell Shepard","TB","WR",2016
"85","00-0031177",1179,0.0106439907757038,0.020585987526307,0.000967635525063984,"Brent Urban","BAL","DL",2016
"86","00-0029608",730,0.0105555022135054,0.0194688351474135,0.000959591110318675,"T.Y. Hilton","IND","WR",2016
"87","00-0027947",441,0.0105074183000303,0.020509988809326,0.000955219845457303,"Tyron Smith","DAL","OL",2016
"88","00-0027667",351,0.010409009130514,0.0199277625572386,0.000946273557319452,"Vladimir Ducasse","BAL","OL",2016
"89","00-0021547",17,0.0103872110218499,0.0205014875335793,0.00094429191107726,"Antonio Gates","SD","TE",2016
"90","00-0029604",727,0.0103519315337279,0.0200182684574328,0.000941084684884357,"Kirk Cousins","WAS","QB",2016
"91","00-0030511",968,0.0101866267910138,0.0205220951123509,0.000926056981001256,"Brandon Williams","BAL","DL",2016
"92","00-0026330",219,0.0101341529193969,0.0195290902435078,0.000921286629036081,"Ahtyba Rubin","SEA","DL",2016
"93","00-0031544",1318,0.0100730026820614,0.0191143076734198,0.000915727516551039,"Amari Cooper","OAK","WR",2016
"94","00-0032435",1674,0.0100251510788425,0.0196038964830317,0.00091137737080386,"Anthony Zettel","DET","DL",2016
"95","00-0026257",204,0.0100241474588148,0.0208610090286655,0.000911286132619529,"Quintin Demps","HOU","DB",2016
"96","00-0030864",1074,0.00994465343023684,0.0214080988085556,0.000904059402748804,"Anthony Johnson","NYJ","DL",2016
"97","00-0030448",939,0.00988356332445513,0.0204881873418053,0.000898505756768648,"Kawann Short","CAR","DL",2016
"98","00-0029799",788,0.00986708597742883,0.0215032706298183,0.000897007816129893,"Lerentee McCray","BUF","LB",2016
"99","00-0031402",1287,0.0098452906745439,0.0204242627846033,0.000895026424958537,"Zack Martin","DAL","OL",2016
"100","00-0030273",887,0.00967566082229276,0.0196738543882916,0.000879605529299342,"Lane Taylor","GB","OL",2016
"101","00-0033120",1943,0.00962470373390626,0.0193270738771986,0.00087497306671875,"Kenny Clark","GB","DL",2016
"102","00-0031412",1294,0.00955871585736222,0.0203728125745041,0.000868974168851111,"Stephon Tuitt","PIT","DL",2016
"103","00-0031236",1194,0.0095496536581386,0.0210589029746206,0.000868150332558054,"Brandin Cooks","NO","WR",2016
"104","00-0020531",8,0.00952401083122438,0.0207332286219646,0.000865819166474943,"Drew Brees","NO","QB",2016
"105","00-0024323",98,0.00950896973347374,0.0197819213451027,0.000864451793952158,"Jahri Evans","NO","OL",2016
"106","00-0031364",1265,0.00941675763932424,0.0200401002538849,0.000856068876302203,"Jadeveon Clowney","HOU","DL",2016
"107","00-0031022",1107,0.00941559190898686,0.0200620207030191,0.000855962900816987,"Laurent Duvernay-Tardif","KC","OL",2016
"108","00-0022924",37,0.00940486324822376,0.0196113556099606,0.000854987568020342,"Ben Roethlisberger","PIT","QB",2016
"109","00-0031553",1327,0.00930665637645483,0.0199395759739477,0.000846059670586803,"Benardrick McKinney","HOU","LB",2016
"110","00-0029546",704,0.00930267024327616,0.0204997643887756,0.000845697294843287,"Senio Kelemete","NO","OL",2016
"111","00-0027560",336,0.00927741457167365,0.0196298089491911,0.000843401324697605,"Albert McClellan","BAL","LB",2016
"112","00-0032778",1792,0.00924364839465474,0.020066098813705,0.00084033167224134,"Tajae Sharpe","TEN","WR",2016
"113","00-0031403",1288,0.00918433292744991,0.0207129107900973,0.000834939357040901,"Jay Bromley","NYG","DL",2016
"114","00-0030546",995,0.00916833990359388,0.0197303154219138,0.000833485445781262,"Travis Frederick","DAL","OL",2016
"115","00-0024424",111,0.00915155406199357,0.0202575732052238,0.000831959460181233,"Zach Strief","NO","OL",2016
"116","00-0031956",1464,0.00911917541957705,0.0193885310801024,0.000829015947234277,"Anthony Chickillo","PIT","LB",2016
"117","00-0032765",1779,0.00910414391179952,0.0204368005249729,0.000827649446527229,"Michael Thomas","NO","WR",2016
"118","00-0031554",1328,0.00903785930714318,0.0199472705621132,0.000821623573376653,"Eric Kendricks","MIN","LB",2016
"119","00-0029280",658,0.00900446146056493,0.0211399766690212,0.000818587405505903,"Ron Brooks","PHI","DB",2016
"120","00-0030023",820,0.00898397323873364,0.0206488218411262,0.000816724839884876,"Jordan Dangerfield","PIT","DB",2016
"121","00-0029632",739,0.00897416913896674,0.0196599089482821,0.000815833558087885,"Mohamed Sanu","ATL","WR",2016
"122","00-0027686",361,0.00895601486532855,0.0199488647429213,0.000814183169575323,"Corey Peters","ARI","DL",2016
"123","00-0027681",357,0.00894158289592893,0.0203876936218915,0.000812871172357176,"Brandon LaFell","CIN","WR",2016
"124","00-0032187",1555,0.00894050938560419,0.01986669799921,0.000812773580509472,"David Johnson","ARI","RB",2016
"125","00-0029795",787,0.00892466980354661,0.0212568543786453,0.000811333618504238,"Benny Cunningham","LA","RB",2016
"126","00-0030107",858,0.00884422703802405,0.0206528662311642,0.000804020639820368,"Theo Riddick","DET","RB",2016
"127","00-0029568",711,0.00879189448724104,0.019946375226188,0.000799263135203731,"Malik Jackson","JAX","DL",2016
"128","00-0025420",124,0.00877807094367088,0.0197057712068601,0.000798006449424625,"Alan Branch","NE","DL",2016
"129","00-0025509",138,0.00875319375382738,0.0190194937080922,0.00079574488671158,"Doug Free","DAL","OL",2016
"130","00-0030050",827,0.00874146950337973,0.0215852291758333,0.000794679045761794,"Ray-Ray Armstrong","SF","LB",2016
"131","00-0029040",606,0.008733618206189,0.0192202560939087,0.000793965291471727,"Damon Harrison","NYG","DL",2016
"132","00-0030251",885,0.00866638699554381,0.019856501253151,0.000787853363231255,"Wes Horton","CAR","DL",2016
"133","00-0029669",751,0.00863526664367503,0.0202970439514997,0.000785024240334093,"Dont'a Hightower","NE","LB",2016
"134","00-0026069",165,0.00859448754640363,0.0208446277079441,0.000781317049673057,"Mike Tolbert","CAR","RB",2016
"135","00-0025446",130,0.00859186240930124,0.0199042786230565,0.000781078400845568,"Ryan Kalil","CAR","OL",2016
"136","00-0032895",1839,0.00858875610998482,0.0201642393338791,0.00078079600999862,"Jatavis Brown","SD","LB",2016
"137","00-0031273",1211,0.00855941472786039,0.0201173931904987,0.000778128611623672,"Cameron Brate","TB","TE",2016
"138","00-0027793",390,0.00850085657390113,0.0205255978098237,0.000772805143081921,"Antonio Brown","PIT","WR",2016
"139","00-0030486",955,0.00849959772056603,0.019980473017916,0.000772690701869639,"Brian Schwenke","TEN","OL",2016
"140","00-0029287",661,0.00846816862713777,0.0206024102237022,0.000769833511557979,"Tank Carder","CLE","LB",2016
"141","00-0033038",1895,0.00844085650402879,0.0204022384650908,0.000767350591275345,"Eric Murray","KC","DB",2016
"142","00-0029272",653,0.00843181951000806,0.0204313933496125,0.000766529046364369,"Nigel Bradham","PHI","LB",2016
"143","00-0028394",555,0.00843145656259024,0.021152693141522,0.000766496051144568,"Jake McQuaide","LA","LS",2016
"144","00-0032208",1566,0.00842469835088391,0.0204305926532966,0.000765881668262174,"Phillip Dorsett","IND","WR",2016
"145","00-0024389",107,0.00842390330938906,0.0194518089070256,0.000765809391762641,"Delanie Walker","TEN","TE",2016
"146","00-0024417",109,0.00827094660937405,0.0209555011717619,0.000751904237215823,"Sam Koch","BAL","P",2016
"147","00-0026160",179,0.00823761999440638,0.0201175078215396,0.000748874544946035,"Aqib Talib","DEN","DB",2016
"148","00-0023894",72,0.00821909660774242,0.0201648236232054,0.000747190600703857,"Donald Penn","OAK","OL",2016
"149","00-0030496",959,0.00813358883498329,0.0200567092320752,0.000739417166816663,"Le'Veon Bell","PIT","RB",2016
"150","00-0032798",1810,0.00813252239632565,0.0206912570951024,0.000739320217847786,"Harlan Miller","ARI","DB",2016
"151","00-0028942",593,0.00811541426172634,0.0189150722533863,0.000737764932884212,"Duke Ihenacho","WAS","DB",2016
"152","00-0027701",366,0.0079639012200166,0.0200238175703598,0.000723991020001509,"Everson Griffen","MIN","DL",2016
"153","00-0028872",586,0.00795060962144332,0.021455822395482,0.000722782692858484,"Johnny Hekker","LA","P",2016
"154","00-0029010",604,0.00794526392659289,0.020556738524208,0.000722296720599353,"Ronald Leary","DAL","OL",2016
"155","00-0029764",782,0.00794273080622845,0.0201387814456166,0.000722066436929859,"Cody Davis","LA","DB",2016
"156","00-0031281",1214,0.00794205232486705,0.0204061862533945,0.000722004756806096,"Ra'Shede Hageman","ATL","DL",2016
"157","00-0029643",743,0.0079241031334838,0.0195857488666375,0.000720373012134891,"Whitney Mercilus","HOU","LB",2016
"158","00-0027057",295,0.00790022426945606,0.0204704995044138,0.000718202206314187,"Brandon Tate","BUF","WR",2016
"159","00-0026289",212,0.00784010056710362,0.0202468361474033,0.000712736415191238,"Tim Hightower","NO","RB",2016
"160","00-0029693",766,0.00783605606694641,0.0207390895654385,0.000712368733358764,"Olivier Vernon","NYG","DL",2016
"161","00-0027835",398,0.00778684115428763,0.0201628313066593,0.000707894650389785,"Kurt Coleman","CAR","DB",2016
"162","00-0031565",1338,0.00776078791555924,0.0198294809089681,0.000705526174141749,"Danielle Hunter","MIN","DL",2016
"163","00-0031284",1216,0.00775664000877545,0.0199843757840825,0.000705149091706859,"Travis Swanson","DET","OL",2016
"164","00-0029678",755,0.00775384492465668,0.0208051901569343,0.000704894993150607,"David DeCastro","PIT","OL",2016
"165","00-0029388",677,0.00765750203918331,0.0205169025639106,0.000696136549016665,"Deonte Thompson","CHI","WR",2016
"166","00-0031228",1191,0.00760062531129795,0.0205456588362869,0.000690965937390723,"Taylor Gabriel","ATL","WR",2016
"167","00-0031285",1217,0.00758831104758766,0.0201677996013697,0.000689846458871606,"Devonta Freeman","ATL","RB",2016
"168","00-0027557",335,0.00755780166372126,0.0204846953947412,0.000687072878520115,"Morgan Cox","BAL","LS",2016
"169","00-0027078",300,0.00755592405857705,0.019688826990628,0.000686902187143368,"T.J. Lang","GB","OL",2016
"170","00-0029422",691,0.00754836612002516,0.01941844373537,0.000686215101820469,"Keith Tandy","TB","DB",2016
"171","00-0031089",1151,0.00754225484263577,0.0203316192313521,0.000685659531148706,"Beau Allen","PHI","DL",2016
"172","00-0032203",1564,0.00751560940720189,0.0191976834699155,0.000683237218836536,"Andrus Peat","NO","OL",2016
"173","00-0031546",1320,0.00750521007504597,0.0202428219212994,0.000682291825004179,"Trae Waynes","MIN","DB",2016
"174","00-0029303",667,0.00748105880038457,0.0206007118131884,0.000680096254580415,"Billy Winn","DEN","DL",2016
"175","00-0029946",809,0.00747362528331613,0.0197325042196283,0.000679420480301466,"Abry Jones","JAX","DL",2016
"176","00-0030648",1027,0.00747324178590789,0.020334749792458,0.000679385616900717,"Alejandro Villanueva","PIT","OL",2016
"177","00-0029492",693,0.00746205448340114,0.0199755960352097,0.000678368589400104,"Jamize Olawale","OAK","RB",2016
"178","00-0030561",1005,0.00743249763393401,0.020918691425325,0.00067568160308491,"Lane Johnson","PHI","OL",2016
"179","00-0029087",613,0.00739792573821303,0.0215502021085169,0.000672538703473912,"Leonard Johnson","CAR","DB",2016
"180","00-0027973",460,0.00739010334715604,0.0205861503999592,0.000671827577014186,"Andy Dalton","CIN","QB",2016
"181","00-0032200",1562,0.0073674939957974,0.0189298552949143,0.000669772181436128,"Ty Montgomery","GB","RB",2016
"182","00-0027656",346,0.0073603201851915,0.0206596621808432,0.000669120016835591,"Rob Gronkowski","NE","TE",2016
"183","00-0032780",1794,0.00731840379369737,0.0196059490165974,0.00066530943579067,"Jordan Howard","CHI","RB",2016
"184","00-0027694",364,0.00731514572820407,0.0201668053481065,0.000665013248018552,"Shawn Lauvao","WAS","OL",2016
"185","00-0030566",1009,0.00731341112083293,0.0194315335834109,0.000664855556439357,"D.J. Swearinger","ARI","DB",2016
"186","00-0031580",1351,0.00728352209846172,0.0209675234579091,0.000662138372587429,"Shaq Mason","NE","OL",2016
"187","00-0027870",416,0.00725356849657389,0.0197957906335201,0.000659415317870354,"Maurkice Pouncey","PIT","OL",2016
"188","00-0030404",920,0.00721221567667651,0.0203830778864021,0.000655655970606955,"Chris Thompson","WAS","RB",2016
"189","00-0030578",1016,0.00720118008201871,0.0199429258281325,0.000654652734728974,"Cordarrelle Patterson","MIN","WR",2016
"190","00-0024270",92,0.00720034638523298,0.0203338260273018,0.000654576944112089,"Andrew Whitworth","CIN","OL",2016
"191","00-0032268",1601,0.00719946254762391,0.0202581982484859,0.000654496595238538,"Marcus Mariota","TEN","QB",2016
"192","00-0027873",419,0.00717722779070302,0.0198801031314508,0.000652475253700275,"Jermaine Gresham","ARI","TE",2016
"193","00-0027029",286,0.00717040254089686,0.0202644627529143,0.000651854776445169,"LeSean McCoy","BUF","RB",2016
"194","00-0030010",817,0.00709878058739225,0.0202699347534554,0.000645343689762932,"Brandon Copeland","DET","LB",2016
"195","00-0025828",153,0.00709854061522663,0.0199646075058265,0.000645321874111512,"Wesley Woodyard","TEN","LB",2016
"196","00-0031330",1240,0.00709682605469495,0.0201146031206767,0.000645166004972268,"Morgan Moses","WAS","OL",2016
"197","00-0029412",683,0.00708533952171511,0.0202180355524877,0.000644121774701373,"Vinny Curry","PHI","DL",2016
"198","00-0029597",724,0.00707248499865914,0.0213818995239791,0.000642953181696285,"Justin Tucker","BAL","K",2016
"199","00-0031105",1158,0.00705316250002214,0.0196781793491843,0.000641196590911104,"Zach Kerr","IND","DL",2016
"200","00-0026832",244,0.00705053307576245,0.0206982781727539,0.000640957552342041,"Jonathan Casillas","NYG","LB",2016
"201","00-0027914",432,0.00699778803288828,0.0201252255910273,0.000636162548444389,"Andrew Sendejo","MIN","DB",2016
"202","00-0028443",561,0.00699417626908622,0.0196375425036993,0.000635834206280565,"Mike Morgan","SEA","LB",2016
"203","00-0031350",1257,0.00696974121258348,0.0193264324565903,0.000633612837507589,"Corey Nelson","DEN","LB",2016
"204","00-0026561",232,0.00693040190104335,0.0203078655347205,0.000630036536458486,"Ramon Foster","PIT","OL",2016
"205","00-0030507",967,0.00692859115646753,0.0201135480209616,0.00062987192331523,"Bennie Logan","PHI","DL",2016
"206","00-0027953",446,0.00685661401494687,0.0201977286764831,0.000623328546813352,"Mike Pouncey","MIA","OL",2016
"207","00-0024221",78,0.00685228779913692,0.0200705693259614,0.000622935254466993,"Vernon Davis","WAS","TE",2016
"208","00-0028039",495,0.0068173352395936,0.0207818324067351,0.000619757749053963,"Clint Boling","CIN","OL",2016
"209","00-0027004",275,0.00680851957389666,0.0206101468296704,0.000618956324899696,"Eric Wood","BUF","OL",2016
