"","nfl_id","player_idx","apm","apm_sd","apm_per_play","full_name","team","position","season"
"1","00-0027136",97,0.0262887171033168,0.0208961244874656,0.0023898833730288,"Jason McCourty","NE","DB",2019
"2","00-0031325",587,0.0235732464895978,0.021988437106385,0.00214302240814526,"Sammy Watkins","KC","WR",2019
"3","00-0033096",1044,0.0222620816916746,0.0220611358814831,0.00202382560833406,"Shaq Lawson","BUF","DL",2019
"4","00-0033589",1196,0.0221494961340059,0.0222751034917402,0.0020135905576369,"David Moore","SEA","WR",2019
"5","00-0030506",436,0.0221398125285163,0.0213417848423643,0.00201271022986512,"Travis Kelce","KC","TE",2019
"6","00-0033293",1092,0.0221192048357026,0.021803716869111,0.0020108368032457,"Aaron Jones","GB","RB",2019
"7","00-0032057",746,0.0219181718425786,0.0217393457180481,0.00199256107659806,"Jaquiski Tartt","SF","DB",2019
"8","00-0032580",903,0.0216766022878981,0.0222743337381376,0.00197060020799073,"Jonathan Jones","NE","DB",2019
"9","00-0029542",279,0.0215070689029189,0.0221398568680473,0.00195518808208354,"Stephon Gilmore","NE","DB",2019
"10","00-0030383",405,0.0210732286913659,0.0232825060499965,0.00191574806285145,"Duron Harmon","NE","DB",2019
"11","00-0034753",1608,0.0210545801051675,0.0221710465008947,0.00191405273683341,"Mark Andrews","BAL","TE",2019
"12","00-0031253",561,0.0205633054607556,0.0223221450068817,0.00186939140552324,"K'Waun Williams","SF","DB",2019
"13","00-0025473",52,0.0199408051563708,0.0218166565324214,0.00181280046876098,"Marshal Yanda","BAL","OL",2019
"14","00-0030584",462,0.0198227540997887,0.0224161529730703,0.00180206855452624,"Eric Fisher","KC","OL",2019
"15","00-0034796",1642,0.0197279423352524,0.0217741879719142,0.00179344930320476,"Lamar Jackson","BAL","QB",2019
"16","00-0031958",733,0.019674144933247,0.021404862198824,0.00178855863029518,"Austin Reiter","KC","OL",2019
"17","00-0035342",1874,0.0196695709443318,0.0221673975050529,0.00178814281312107,"Patrick Laird","MIA","RB",2019
"18","00-0034281",1410,0.019576358395549,0.0220214030055227,0.00177966894504991,"Bradley Bozeman","BAL","OL",2019
"19","00-0030874",490,0.019261849412982,0.0213477772292627,0.001751077219362,"Damien Williams","KC","RB",2019
"20","00-0035662",1987,0.0190307089422539,0.0220964571880147,0.00173006444929581,"Marquise Brown","BAL","WR",2019
"21","00-0034752",1607,0.0188811642989495,0.0219319828844404,0.00171646948172268,"Orlando Brown","BAL","OL",2019
"22","00-0034778",1627,0.0188002803845479,0.0215595413323053,0.00170911639859526,"Carlton Davis","TB","DB",2019
"23","00-0031166",538,0.0187370661684733,0.0224378355293749,0.00170336965167939,"Seth Roberts","BAL","WR",2019
"24","00-0033046",1018,0.0183122645951915,0.0217097104443198,0.0016647513268356,"Jihad Ward","BAL","DL",2019
"25","00-0033873",1260,0.01792431953974,0.0213322821265839,0.00162948359452182,"Patrick Mahomes","KC","QB",2019
