"","nfl_id","player_idx","apm","apm_sd","apm_per_play","full_name","team","position","season"
"1","00-0030506",164,0.0208250767110849,0.0167369190384971,0.00189318879191681,"Travis Kelce","KC","TE",2022
"2","00-0034272",760,0.0181499749091204,0.0165862603293459,0.00164999771901094,"Marquez Valdes-Scantling","KC","WR",2022
"3","00-0031588",277,0.0172086258691063,0.0168640660846751,0.00156442053355512,"Stefon Diggs","BUF","WR",2022
"4","00-0033873",645,0.0161187812531768,0.0165468408393089,0.0014653437502888,"Patrick Mahomes","KC","QB",2022
"5","00-0029653",112,0.0150436443918009,0.0161684838620897,0.00136760403561827,"Fletcher Cox","PHI","DL",2022
"6","00-0033109",505,0.0145988211047828,0.0165379195397446,0.00132716555498025,"Javon Hargrave","PHI","DL",2022
"7","00-0034752",901,0.0142734820624577,0.0170143945537608,0.00129758927840524,"Orlando Brown","KC","OL",2022
"8","00-0036623",1615,0.0141491705999862,0.0162073474109212,0.00128628823636238,"Creed Humphrey","KC","OL",2022
"9","00-0031376",238,0.0141391958064762,0.0162848910216667,0.00128538143695239,"Jerick McKinnon","KC","RB",2022
"10","00-0033831",633,0.0138799166537538,0.0171254017985043,0.00126181060488671,"Andrew Wylie","KC","OL",2022
"11","00-0030561",167,0.0137837044824598,0.0166161327509427,0.00125306404385998,"Lane Johnson","PHI","OL",2022
"12","00-0036963",1785,0.0137261236015913,0.0165897915675257,0.00124782941832648,"Amon-Ra St. Brown","DET","WR",2022
"13","00-0036932",1760,0.0134698897953078,0.0161874304043316,0.00122453543593707,"Micah Parsons","DAL","LB",2022
"14","00-0032391",383,0.0133306740072535,0.0163098139896773,0.00121187945520486,"Joe Thuney","KC","OL",2022
"15","00-0034830",945,0.0131078452971502,0.0166652718007127,0.00119162229974093,"Hayden Hurst","CIN","TE",2022
"16","00-0033857",636,0.012667047126448,0.0163545904050434,0.001151549738768,"JuJu Smith-Schuster","KC","WR",2022
"17","00-0036231",1385,0.0125131518170203,0.0160192494279588,0.00113755925609276,"Kyle Dugger","NE","DB",2022
"18","00-0036212",1371,0.0124313803563922,0.0167584756017108,0.00113012548694474,"Tua Tagovailoa","MIA","QB",2022
"19","00-0033875",647,0.0123554105864517,0.0166366391368543,0.00112321914422288,"Haason Reddick","PHI","LB",2022
"20","00-0032109",327,0.011824025666729,0.0172130587873643,0.00107491142424809,"Kwon Alexander","NYJ","LB",2022
"21","00-0030067",137,0.0113897873566775,0.0163210136836277,0.00103543521424341,"Terron Armstead","MIA","OL",2022
"22","00-0033009",476,0.0113695986359795,0.016830184302758,0.00103359987599813,"Tyler Boyd","CIN","WR",2022
"23","00-0036261",1408,0.0113238388104485,0.0171932557033095,0.00102943989185895,"Brandon Aiyuk","SF","WR",2022
"24","00-0036660",1647,0.0109911766390873,0.0162188628615795,0.000999197876280665,"Trey Smith","KC","OL",2022
"25","00-0036389",1505,0.010735732073229,0.0173368509926537,0.000975975643020815,"Jalen Hurts","PHI","QB",2022
"26","00-0036912",1744,0.0106128856484168,0.0164454842605142,0.000964807786219713,"DeVonta Smith","PHI","WR",2022
"27","00-0032671",428,0.0105421524192938,0.016612081374718,0.000958377492663068,"Morgan Fox","LAC","DL",2022
"28","00-0036564",1588,0.0103691378059706,0.0164959657137518,0.000942648891451873,"Talanoa Hufanga","SF","DB",2022
"29","00-0033466",566,0.00997204236259176,0.0167124566091753,0.00090654930569016,"Isaiah McKenzie","BUF","WR",2022
"30","00-0036973",1792,0.00989500417321794,0.0166634304101492,0.000899545833928904,"Travis Etienne","JAX","RB",2022
"31","00-0036410",1522,0.00986852031574721,0.0165692387549271,0.000897138210522474,"Tee Higgins","CIN","WR",2022
"32","00-0036376",1498,0.00985012643523346,0.0166450868416699,0.000895466039566678,"Tyler Biadasz","DAL","OL",2022
"33","00-0033943",696,0.00982169771433587,0.0168846403372764,0.00089288161039417,"Josh Reynolds","DET","WR",2022
"34","00-0034777",914,0.00966981946099186,0.0162383432116895,0.000879074496453805,"D.J. Chark","DET","WR",2022
"35","00-0036220",1377,0.00966296035696379,0.0159502359432448,0.000878450941542163,"Derrick Brown","CAR","DL",2022
"36","00-0034373",804,0.00956870569377389,0.0158039171201374,0.000869882335797626,"Dorance Armstrong","DAL","DL",2022
"37","00-0032454",406,0.00956462288378525,0.0164872121867861,0.000869511171253205,"Jayron Kearse","DAL","DB",2022
"38","00-0033877",649,0.0095641509915384,0.0161218055662582,0.000869468271958036,"Malik Hooker","DAL","DB",2022
"39","00-0035678",1218,0.00955567409640847,0.0165645529653325,0.000868697645128043,"Dre'Mont Jones","DEN","DL",2022
"40","00-0036613",1605,0.00942762115874391,0.0169716578584947,0.000857056468976719,"Jaylen Waddle","MIA","WR",2022
"41","00-0035166",1038,0.00932979943241002,0.0164829911034284,0.000848163584764548,"Azeez Al-Shaair","SF","LB",2022
"42","00-0037228",1897,0.00931868401842189,0.0169403110284607,0.000847153092583809,"Jaylen Warren","PIT","RB",2022
"43","00-0036638",1629,0.00915696197078821,0.0163990489067858,0.000832451088253474,"Darrick Forrest","WAS","DB",2022
"44","00-0037002",1819,0.00903429936317921,0.0164150447110211,0.000821299942107201,"Landon Dickerson","PHI","OL",2022
"45","00-0031938",310,0.0089921275931931,0.0169716150322091,0.000817466144835736,"Carl Davis","NE","DL",2022
"46","00-0035140",1027,0.00891062715999862,0.0170122201115882,0.000810057014545329,"Mecole Hardman","KC","WR",2022
"47","00-0032954",465,0.00889192231696498,0.0160830706241529,0.000808356574269543,"Isaac Seumalo","PHI","OL",2022
"48","00-0035382",1130,0.0088795795325529,0.0164236607428118,0.000807234502959355,"Ryan Bates","BUF","OL",2022
"49","00-0037322",1975,0.00887602003922296,0.016092961760568,0.000806910912656632,"Thayer Munford","LV","OL",2022
"50","00-0027857",40,0.00885641865324444,0.0164149899551663,0.000805128968476767,"Trent Williams","SF","OL",2022
"51","00-0036642",1631,0.00882493889449807,0.0177687699703942,0.000802267172227097,"Tedarrell Slaton","GB","DL",2022
"52","00-0034662",881,0.00878185625028853,0.0167122100332855,0.000798350568208048,"Joshua Kalu","TEN","DB",2022
"53","00-0034573",868,0.00877575948203823,0.0164003658743079,0.00079779631654893,"Charvarius Ward","SF","DB",2022
"54","00-0033119",510,0.0086077173971893,0.0169933141336483,0.000782519763380845,"Jacoby Brissett","CLE","QB",2022
"55","00-0036919",1751,0.00844831716629554,0.0168451175736083,0.000768028833299594,"Kenneth Gainwell","PHI","RB",2022
"56","00-0037746",2093,0.00840941485019183,0.0175876134709944,0.000764492259108349,"Brian Robinson","WAS","RB",2022
"57","00-0034429",835,0.00832613677727641,0.0165535752310931,0.000756921525206947,"Jordan Mailata","PHI","OL",2022
"58","00-0031177",206,0.00813146505409783,0.0167666562176225,0.000739224095827076,"Brent Urban","BAL","DL",2022
"59","00-0035279",1094,0.00811718967551935,0.0159741204946567,0.000737926334138123,"Charles Omenihu","SF","DL",2022
"60","00-0037253",1917,0.00808860895804145,0.0163187443400804,0.000735328087094677,"Marcus Jones","NE","DB",2022
"61","00-0037545",2041,0.00808474570274732,0.0172908959698319,0.000734976882067938,"Rashid Shaheed","NO","WR",2022
"62","00-0035272",1088,0.00803018701829863,0.0163765360028333,0.000730017001663512,"Andrew Van Ginkel","MIA","LB",2022
"63","00-0033047",482,0.00801706166264104,0.0166083019439708,0.000728823787512822,"Anthony Brown","DAL","DB",2022
"64","00-0033886",657,0.0080038743552741,0.016798554606437,0.000727624941388555,"T.J. Watt","PIT","LB",2022
"65","00-0036037",1317,0.00800103545916067,0.0162805657182359,0.000727366859923697,"Sam Franklin","CAR","DB",2022
"66","00-0029293",93,0.0079771546836632,0.0170429556162594,0.000725195880333018,"Marvin Jones","JAX","WR",2022
"67","00-0035535",1160,0.00797187781765944,0.016739714273168,0.000724716165241767,"Darius Slayton","NYG","WR",2022
"68","00-0035301",1104,0.00794901694012117,0.0163763738021612,0.000722637903647379,"Donovan Wilson","DAL","DB",2022
"69","00-0033288",532,0.00793930084889167,0.0170373665626103,0.000721754622626516,"George Kittle","SF","TE",2022
"70","00-0031372",237,0.00790843974142961,0.0163750742814254,0.000718949067402692,"Bradley Roby","NO","DB",2022
"71","00-0036196",1365,0.00788823734734496,0.0160919774735069,0.000717112486122269,"Gabe Davis","BUF","WR",2022
"72","00-0036193",1362,0.00788690162479055,0.0166823787509605,0.000716991056799141,"Anfernee Jennings","NE","LB",2022
"73","00-0028129",66,0.00786726955218923,0.0163180420390861,0.000715206322926293,"Jason Kelce","PHI","OL",2022
"74","00-0033040",479,0.00762487403056429,0.0158082335042333,0.000693170366414935,"Tyreek Hill","MIA","WR",2022
"75","00-0037255",1919,0.00759652239599395,0.0169173570873951,0.000690592945090359,"Dylan Parham","LV","OL",2022
"76","00-0035717",1244,0.00758466063056142,0.0168158212469305,0.000689514602778311,"Nick Bosa","SF","DL",2022
"77","00-0027867",43,0.00757407466713073,0.016653869200197,0.00068855224246643,"Jason Pierre-Paul","BAL","DL",2022
"78","00-0027662",34,0.00753679961118534,0.0162835252375576,0.000685163601016849,"Carlos Dunlap","KC","LB",2022
"79","00-0034847",957,0.00752628396975242,0.0167693329272389,0.000684207633613857,"Mike McGlinchey","SF","OL",2022
"80","00-0033512",570,0.00749875123132556,0.0165440896883955,0.000681704657393232,"Damontae Kazee","PIT","DB",2022
"81","00-0036386",1502,0.00739861816487805,0.0171071378937217,0.00067260165135255,"Andrew Thomas","NYG","OL",2022
"82","00-0027969",57,0.00738153848746749,0.0170746337722727,0.000671048953406135,"Cameron Heyward","PIT","DL",2022
"83","00-0032580",421,0.00736884189619784,0.016485575414874,0.000669894717836167,"Jonathan Jones","NE","DB",2022
"84","00-0038115",2174,0.00723647377556036,0.0168362495283217,0.000657861252323669,"Daniel Bellinger","NYG","TE",2022
"85","00-0032701",431,0.00723583179828179,0.0167058047151586,0.00065780289075289,"Jake Brendel","SF","OL",2022
"86","00-0027647",32,0.00719981476985302,0.0163286158412651,0.000654528615441184,"Devin McCourty","NE","DB",2022
"87","00-0034857",961,0.00717552411065257,0.0168254646879543,0.000652320373695688,"Josh Allen","BUF","QB",2022
"88","00-0038095",2156,0.00716917787559657,0.0160560429158185,0.000651743443236052,"Cordell Volson","CIN","OL",2022
"89","00-0030665",175,0.0071642006702494,0.0165426032894435,0.000651290970022673,"Daniel Sorensen","NO","DB",2022
"90","00-0035944",1294,0.00716114902073561,0.016664044847081,0.000651013547339601,"Jonah Williams","LA","DL",2022
"91","00-0034805",933,0.00712039159166796,0.0174581071483719,0.000647308326515269,"John Franklin-Myers","NYJ","DL",2022
"92","00-0030070",139,0.00699133422566201,0.017497550243431,0.000635575838696547,"John Jenkins","MIA","DL",2022
"93","00-0036976",1795,0.00696693461621986,0.0172055347025869,0.000633357692383624,"Spencer Brown","BUF","OL",2022
"94","00-0036387",1503,0.00694332262234883,0.0169251397446546,0.000631211147486258,"Jalen Reagor","MIN","WR",2022
"95","00-0035341",1115,0.00687043879738237,0.017308291293238,0.000624585345216579,"Trenton Irwin","CIN","WR",2022
"96","00-0033096",501,0.00686601930965477,0.017474277975231,0.000624183573604979,"Shaq Lawson","BUF","DL",2022
"97","00-0035697",1233,0.00684989024256385,0.0162854140217389,0.000622717294778532,"Germaine Pratt","CIN","LB",2022
"98","00-0027648",33,0.00684307697972361,0.0166137763395989,0.000622097907247601,"Rodger Saffold","BUF","OL",2022
"99","00-0027872",44,0.00682815038397571,0.0168996905128941,0.000620740943997792,"Kareem Jackson","DEN","DB",2022
"100","00-0032803",450,0.00682520324362453,0.0165385122730391,0.000620473022147685,"Jalen Mills","NE","DB",2022
"101","00-0036158",1346,0.00680816259436092,0.0167066669203585,0.000618923872214629,"J.K. Dobbins","BAL","RB",2022
"102","00-0034775",913,0.00677236467450969,0.0165616200040061,0.000615669515864517,"Christian Kirk","JAX","WR",2022
"103","00-0031411",247,0.0067669999391728,0.0154219767784359,0.000615181812652073,"Demarcus Lawrence","DAL","DL",2022
"104","00-0034678",887,0.00674870454919348,0.0163078381757448,0.000613518595381226,"Alex Cappa","CIN","OL",2022
"105","00-0037834",2132,0.00669639354118377,0.0162942055654286,0.000608763049198524,"Brock Purdy","SF","QB",2022
"106","00-0032388",381,0.0066792529701318,0.017084100653775,0.000607204815466528,"Deion Jones","CLE","LB",2022
"107","00-0031555",264,0.00665645960947695,0.0169822389855568,0.000605132691770632,"Eric Rowe","MIA","DB",2022
"108","00-0035718",1245,0.00662319010975435,0.0167226811210744,0.00060210819179585,"Quinnen Williams","NYJ","DL",2022
