"","nfl_id","player_idx","apm","apm_sd","apm_per_play","full_name","team","position","season"
"1","00-0030061",53,0.030887185825454,0.0222848821538633,0.00280792598413218,"Zach Ertz","WAS","TE",2024
"2","00-0037261",1293,0.0251030373724681,0.0222788258472687,0.00228209430658801,"Khalil Shakir","BUF","WR",2024
"3","00-0035676",758,0.0234378987097747,0.023171376278975,0.00213071806452497,"A.J. Brown","PHI","WR",2024
"4","00-0038133",1533,0.0232129038028611,0.0239093084999647,0.00211026398207828,"Boye Mafe","SEA","LB",2024
"5","00-0038386",1545,0.022113874424011,0.0217069114806048,0.00201035222036463,"Jalen Carter","PHI","DL",2024
"6","00-0039139",1839,0.0218760268153953,0.0230639562995455,0.00198872971049048,"Jahmyr Gibbs","DET","RB",2024
"7","00-0035763",789,0.0218477352900646,0.0224802710159517,0.00198615775364224,"Malcolm Roach","DEN","DL",2024
"8","00-0033375",291,0.0217793278284891,0.0237651499137156,0.00197993889349901,"Tim Patrick","DET","WR",2024
"9","00-0034753",536,0.0213624539410797,0.0223757463049415,0.00194204126737088,"Mark Andrews","BAL","TE",2024
"10","00-0036954",1164,0.0212232156539113,0.0218632558621285,0.00192938324126467,"Levi Onwuzurike","DET","DL",2024
"11","00-0035166",643,0.0210667016586889,0.0228935563648456,0.00191515469624445,"Azeez Al-Shaair","HOU","LB",2024
"12","00-0038976",1770,0.0204091018218604,0.0227444301370209,0.0018553728928964,"Marvin Mims Jr.","DEN","WR",2024
"13","00-0035689",768,0.0203774306029615,0.0223025195617006,0.00185249369117832,"Dawson Knox","BUF","TE",2024
"14","00-0030757",75,0.0203747315976203,0.0226158605247136,0.00185224832705639,"Mike Pennel","KC","DL",2024
"15","00-0036416",983,0.0201966085686468,0.0229894860291187,0.00183605532442244,"Kristian Fulton","LAC","DB",2024
"16","00-0034829",571,0.019596756562657,0.0233191426972394,0.00178152332387791,"Mike Gesicki","CIN","TE",2024
"17","00-0039009",1791,0.0192464370194143,0.0227739705685587,0.00174967609267403,"Dylan Horton","HOU","DL",2024
"18","00-0033904",378,0.0191647596047011,0.0231068237161954,0.00174225087315465,"Dion Dawkins","BUF","OL",2024
"19","00-0034796",555,0.0187948473161221,0.0226309611012819,0.00170862248328382,"Lamar Jackson","BAL","QB",2024
"20","00-0035112",627,0.0187377411613025,0.0232469611532686,0.00170343101466386,"Patrick Mekari","BAL","OL",2024
"21","00-0036410",978,0.0183913156698214,0.0232870635096936,0.00167193778816559,"Tee Higgins","CIN","WR",2024
"22","00-0030506",68,0.018284517436916,0.0223623786451388,0.00166222885790146,"Travis Kelce","KC","TE",2024
"23","00-0031408",104,0.018165543352041,0.0219879693656513,0.00165141303200372,"Mike Evans","TB","WR",2024
"24","00-0035537",719,0.0180776562169534,0.0229194961722001,0.00164342329245031,"Ty Johnson","BUF","RB",2024
"25","00-0032965",232,0.0179813263287974,0.0235024430015948,0.00163466602989067,"Ronnie Stanley","BAL","OL",2024
"26","00-0035692",769,0.0179509615398759,0.0236668567368521,0.00163190559453417,"Clelin Ferrell","WAS","DL",2024
"27","00-0036629",1048,0.0178906696537864,0.0223252933498213,0.00162642451398058,"Camryn Bynum","MIN","DB",2024
"28","00-0035679",760,0.0178244744518622,0.0227231270444717,0.00162040676835111,"Connor McGovern","BUF","OL",2024
"29","00-0035525",716,0.0177030006097313,0.0221966625089965,0.00160936369179376,"Devin Bush","CLE","LB",2024
"30","00-0032401",187,0.0175647102881217,0.0230113968199641,0.0015967918443747,"De'Vondre Campbell","SF","LB",2024
"31","00-0034285",443,0.0174368625275848,0.023255424630361,0.00158516932068953,"Zach Sieler","MIA","DL",2024
"32","00-0035253",672,0.0173789418241777,0.0229188838900318,0.00157990380219797,"C.J. Gardner-Johnson","PHI","DB",2024
"33","00-0037838",1482,0.017233240653291,0.0219283223099606,0.00156665824120827,"Isaiah Likely","BAL","TE",2024
"34","00-0033955",402,0.017076126658865,0.0226189090726718,0.00155237515080591,"Jeremy McNichols","WAS","RB",2024
"35","00-0036244",876,0.0170471023093369,0.0221066557255857,0.00154973657357608,"Colby Parkinson","LA","TE",2024
"36","00-0033093",253,0.0170252559405506,0.0231843258312488,0.00154775054005006,"Jonathan Bullard","MIN","DL",2024
"37","00-0035227",651,0.0169165668659914,0.0226524214374014,0.00153786971509013,"P.J. Locke","DEN","DB",2024
"38","00-0036901",1125,0.0168049839183141,0.0214836356671732,0.00152772581075583,"Eric Stokes","GB","DB",2024
"39","00-0033858",348,0.0167906308645348,0.0222083143659169,0.00152642098768498,"Jonnu Smith","MIA","TE",2024
"40","00-0026190",7,0.0167726026951577,0.0228165925148964,0.00152478206319615,"Calais Campbell","MIA","DL",2024
"41","00-0034203",427,0.0166324230918295,0.0225533577625106,0.00151203846289359,"Darious Williams","LA","DB",2024
"42","00-0037007",1206,0.0166011096307451,0.0219621719929128,0.00150919178461319,"Patrick Jones II","MIN","LB",2024
"43","00-0034967",597,0.016596700749832,0.0233805912959766,0.00150879097725745,"Rashan Gary","GB","DL",2024
"44","00-0029592",40,0.0165781038604422,0.0228139875801262,0.00150710035094929,"Kevin Zeitler","DET","OL",2024
"45","00-0034857",584,0.0164176151054667,0.0229229276128448,0.00149251046413334,"Josh Allen","BUF","QB",2024
"46","00-0036900",1124,0.0160047348972864,0.0225391404181752,0.00145497589975331,"Ja'Marr Chase","CIN","WR",2024
"47","00-0035133",632,0.0158330178463992,0.0226380581146697,0.00143936525876356,"Keisean Nixon","GB","DB",2024
"48","00-0035668",754,0.0157927710037544,0.0229181246722723,0.00143570645488676,"David Edwards","BUF","OL",2024
"49","00-0036212",860,0.015770719831187,0.0235007910510331,0.00143370180283518,"Tua Tagovailoa","MIA","QB",2024
"50","00-0035276",683,0.0157418935342084,0.0223301366552094,0.00143108123038258,"Blake Cashman","MIN","LB",2024
"51","00-0038412",1564,0.015706128486215,0.0222867248492126,0.00142782986238318,"Moro Ojomo","PHI","DL",2024
"52","00-0037237",1269,0.0156562195689261,0.0229183212498024,0.00142329268808419,"Derek Stingley Jr.","HOU","DB",2024
"53","00-0037825",1471,0.0155666269753452,0.0227614780792901,0.00141514790684956,"Tyler Linderbaum","BAL","OL",2024
"54","00-0033555",317,0.0154155418587196,0.0225293445089162,0.00140141289624723,"Mack Hollins","BUF","WR",2024
"55","00-0027969",23,0.0153960105925437,0.0232344065686544,0.00139963732659488,"Cameron Heyward","PIT","DL",2024
"56","00-0039515",1998,0.0152171702216941,0.0226621525343197,0.0013833791110631,"Winston Reid","CLE","LB",2024
"57","00-0032387",179,0.0152079757669421,0.0220804387057945,0.00138254325154019,"Jarran Reed","SEA","DL",2024
"58","00-0039013",1792,0.0150763624915723,0.0221617164307694,0.00137057840832476,"Nolan Smith","PHI","LB",2024
"59","00-0039841",2121,0.0149817532251694,0.0223004981347408,0.00136197756592449,"Cooper DeJean","PHI","DB",2024
"60","00-0035248",669,0.0149185631944651,0.0226491980818642,0.00135623301767864,"Zach Allen","DEN","DL",2024
"61","00-0039776",2077,0.0148535900578849,0.0225871997809112,0.00135032636889863,"Jaylen McCollough","LA","DB",2024
"62","00-0035659",749,0.0147519344130946,0.0230664943718286,0.00134108494664497,"Terry McLaurin","WAS","WR",2024
"63","00-0027865",16,0.0145975632346025,0.0224408362311376,0.00132705120314568,"Brandon Graham","PHI","DL",2024
"64","00-0036222",868,0.0145079324020122,0.0238256913281438,0.00131890294563747,"Isaiah Rodgers","PHI","DB",2024
"65","00-0033536",307,0.0144338428829338,0.021870346328988,0.00131216753481216,"Mike Williams","PIT","WR",2024
"66","00-0029606",43,0.0143406314232861,0.0233197452610178,0.00130369376575328,"Harrison Smith","MIN","DB",2024
"67","00-0037155",1243,0.0141028418147811,0.021896831898781,0.00128207652861647,"Tony Adams","NYJ","DB",2024
"68","00-0039309",1881,0.0140927744877912,0.0228586592829875,0.00128116131707193,"Byron Murphy II","SEA","DL",2024
"69","00-0035699",774,0.0140273717873128,0.0221733775253044,0.00127521561702843,"Jamel Dean","TB","DB",2024
"70","00-0034844",579,0.0139969837830969,0.0235059293320847,0.00127245307119063,"Saquon Barkley","PHI","RB",2024
"71","00-0037205",1258,0.01395813146972,0.0221298134034865,0.00126892104270182,"Brenden Schooler","NE","DB",2024
"72","00-0036621",1040,0.0138495372106295,0.0238157937338062,0.00125904883732996,"Nick Bolton","KC","LB",2024
"73","00-0039369",1923,0.0137158066810101,0.0212656340843829,0.00124689151645547,"Cam Hart","LAC","DB",2024
"74","00-0037240",1272,0.0136921994164907,0.022628905776932,0.00124474540149915,"Jameson Williams","DET","WR",2024
"75","00-0038619",1667,0.0136606751930266,0.0235341442621067,0.00124187956300242,"Andrei Iosivas","CIN","WR",2024
"76","00-0037249",1281,0.0136591744750363,0.0224274479614304,0.00124174313409421,"Nik Bonitto","DEN","LB",2024
"77","00-0039146",1846,0.0136489869219601,0.0222647495958807,0.00124081699290546,"Jayden Reed","GB","WR",2024
"78","00-0036963",1170,0.0135949681876742,0.0229447575693099,0.00123590619887947,"Amon-Ra St. Brown","DET","WR",2024
"79","00-0038118",1520,0.0133953871897586,0.0228305118804817,0.00121776247179624,"Daniel Faalele","BAL","OL",2024
"80","00-0034275",438,0.0133316165775308,0.0226176298031193,0.00121196514341189,"Foley Fatukasi","HOU","DL",2024
"81","00-0039068",1822,0.0133148131030853,0.0230786519956004,0.00121043755482594,"Yaya Diaby","TB","LB",2024
"82","00-0036916",1137,0.0132927478017107,0.0217785611097009,0.00120843161833734,"Milton Williams","PHI","DL",2024
